----,
DateTime:,      2022/10/23, 13:53:28, 1666493607960,
PIF:,            703.24,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1796.83,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  123,     1115.8,    171.578,     538.498,      0.000,
  124,     1178.3,    171.676,     536.718,      0.000,
  125,     1245.8,    171.630,     532.849,      0.000,
  126,     1315.8,    171.656,     529.428,      0.000,
  127,     1388.3,    171.606,     526.838,      0.000,
  128,     1465.8,    171.445,     524.029,      0.000,
  129,     1545.8,    171.509,     521.211,      0.000,
  130,     1630.8,    171.476,     518.634,      0.000,
  131,     1720.8,    171.633,     516.308,      0.000,
  132,     1815.8,    171.699,     512.951,      0.000,
  133,     1913.3,    171.825,     510.636,      0.000,
  134,     2015.8,    171.604,     508.838,      0.000,
  135,     2123.3,    171.575,     506.137,      0.000,
  136,     2238.3,    171.822,     503.421,      0.000,
  137,     2358.3,    171.672,     501.252,      0.000,
  138,     2483.3,    171.725,     498.868,      0.000,
  139,     2615.8,    171.737,     496.490,      0.000,
  140,     2753.3,    171.626,     494.520,      0.000,
  141,     2898.3,    171.768,     492.867,      0.000,
  142,     3050.8,    171.838,     491.215,      0.000,
  143,     3210.8,    171.781,     488.332,      0.000,
  144,     3378.3,    171.910,     487.156,      0.000,
  145,     3555.8,    171.941,     485.367,      0.000,
  146,     3740.8,    171.841,     483.680,      0.000,
  147,     3935.8,    172.078,     482.125,      0.000,
  148,     4140.8,    172.098,     480.285,      0.000,
  149,     4355.8,    172.184,     478.060,      0.000,
  150,     4580.8,    172.150,     477.223,      0.000,
  151,     4818.3,    172.093,     475.528,      0.000,
  152,     5068.3,    172.173,     473.842,      0.000,
  153,     5330.8,    172.182,     473.675,      0.000,
  154,     5605.8,    172.114,     471.694,      0.000,
  155,     5895.8,    172.354,     470.827,      0.000,
  156,     6200.8,    172.191,     469.673,      0.000,
  157,     6520.8,    172.180,     467.624,      0.000,
  158,     6855.8,    172.260,     467.190,      0.000,
  159,     7208.3,    172.327,     466.559,      0.000,
  160,     7578.3,    172.329,     465.500,      0.000,
  161,     7965.8,    172.236,     464.518,      0.000,
  162,     8373.3,    172.101,     463.510,      0.000,
  163,     8800.8,    172.209,     462.363,      0.000,
  164,     9250.8,    172.295,     462.147,      0.000,
  165,     9723.3,    172.226,     460.401,      0.000,
  166,    10220.8,    172.277,     459.522,      0.000,
  167,    10743.3,    172.329,     458.944,      0.000,
  168,    11290.8,    172.266,     458.512,      0.000,
  169,    11865.8,    172.123,     456.886,      0.000,
  170,    12470.8,    172.156,     456.627,      0.000,
  171,    13105.8,    172.264,     455.630,      0.000,
  172,    13773.3,    172.260,     454.719,      0.000,
  173,    14475.8,    172.178,     454.224,      0.000,
  174,    15213.3,    172.338,     453.118,      0.000,
  175,    15988.3,    172.307,     452.506,      0.000,
  176,    16800.8,    172.282,     452.610,      0.000,
  177,    17655.8,    172.335,     451.139,      0.000,
  178,    18553.3,    172.116,     450.648,      0.000,
  179,    19495.8,    172.429,     449.470,      0.000,
  180,    20485.8,    172.259,     449.436,      0.000,
  181,    21525.8,    172.235,     448.484,      0.000,
  182,    22618.3,    172.357,     447.561,      0.000,
  183,    23768.3,    172.063,     446.831,      0.000,
  184,    24975.8,    172.240,     445.900,      0.000,
  185,    26243.3,    172.293,     445.516,      0.000,
  186,    27575.8,    172.227,     444.592,      0.000,
  187,    28975.8,    172.316,     444.235,      0.000,
  188,    30445.8,    172.253,     442.776,      0.000,
  189,    31990.8,    172.252,     442.141,      0.000,
  190,    33613.3,    172.161,     441.869,      0.000,
  191,    35318.3,    172.222,     441.046,      0.000,
  192,    37108.3,    172.048,     440.453,      0.000,
  193,    38990.8,    172.079,     439.518,      0.000,
  194,    40968.3,    172.194,     439.154,      0.000,
  195,    43045.8,    172.237,     438.143,      0.000,
  196,    45228.3,    172.292,     436.995,      0.000,
  197,    47520.8,    172.321,     436.435,      0.000,
  198,    49928.3,    172.215,     436.079,      0.000,
  199,    52458.3,    172.296,     435.715,      0.000,
  200,    55115.8,    172.317,     434.509,      0.000,
  201,    57908.3,    172.159,     433.780,      0.000,
  202,    60843.3,    172.309,     433.531,      0.000,
  203,    63925.8,    172.309,     433.087,      0.000,
  204,    67163.3,    172.169,     432.171,      0.000,
  205,    70565.8,    172.022,     431.992,      0.000,
  206,    74140.8,    172.206,     431.919,      0.000,
  207,    77895.8,    172.226,     430.994,      0.000,
  208,    81840.8,    172.271,     429.496,      0.000,
  209,    85985.8,    172.261,     429.702,      0.000,
  210,    90340.8,    172.279,     429.413,      0.000,
  211,    94915.8,    172.417,     428.036,      0.000,
  212,    99723.3,    172.275,     427.856,      0.000,
  213,   104773.3,    172.298,     427.140,      0.000,
