Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:16:12,    1666491372267,-1275.86,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,     21.893,   781.029,   1431.186,    650.157,  0.4543,  0.8324,   168.06,  0.2000,     0.000,    3.503,  0.000,      430,  0.000,      989,  0.000,     3448, 0.0071,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.606,   504.84,   305.87,  0.200,      20.00,    0.000,    600.00, 2225.71,   0.000,     0.0,     0.0,     0.0,     0.0,     984,    1.3554,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:16:27,    1666491386990,-1217.64,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.743,   823.506,   1399.826,    576.321,  0.4117,  0.6998,   168.04,  0.2000,     0.000,    3.295,  0.000,      471,  0.000,     1100,  0.000,     4390, 0.0139,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.675,   473.38,   319.52,  0.190,      20.00,    0.000,    600.00, 2232.07,   0.000,     0.0,     0.0,     0.0,     0.0,    1332,    1.5831,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:16:39,    1666491399611,-1214.09,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     23.587,   811.114,   1396.437,    585.323,  0.4192,  0.7216,   168.66,  0.2000,     0.000,    3.174,  0.000,      444,  0.000,      973,  0.000,     3507, 0.0135,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.669,   513.63,   343.71,  0.191,      20.00,    0.000,    600.00, 2570.72,   0.000,     0.0,     0.0,     0.0,     0.0,    1105,    1.4802,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:16:52,    1666491412264,-1217.41,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.490,   801.408,   1381.423,    580.016,  0.4199,  0.7237,   169.33,  0.2000,     0.000,    3.355,  0.000,      455,  0.000,     1038,  0.000,     3933, 0.0092,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.679,   497.71,   338.19,  0.186,      20.00,    0.000,    600.00, 2037.83,   0.000,     0.0,     0.0,     0.0,     0.0,    1172,    1.5324,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:17:07,    1666491427108,-1169.04,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.384,   827.397,   1362.938,    535.541,  0.3929,  0.6473,   167.83,  0.2000,     0.000,    3.228,  0.000,      458,  0.000,     1040,  0.000,     4539, 0.0174,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.742,   498.57,   370.19,  0.183,      20.00,    0.000,    600.00, 2563.30,   0.000,     0.0,     0.0,     0.0,     0.0,    1406,    1.6824,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:17:20,    1666491439850,-1173.98,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.140,   814.836,   1350.015,    535.179,  0.3964,  0.6568,   168.12,  0.2000,     0.000,    3.318,  0.000,      457,  0.000,     1058,  0.000,     4265, 0.0164,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.739,   514.99,   380.51,  0.182,      20.00,    0.000,    600.00, 2382.14,   0.000,     0.0,     0.0,     0.0,     0.0,    1286,    1.6829,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:17:33,    1666491453454,-1178.34,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.085,   805.967,   1341.838,    535.871,  0.3994,  0.6649,   168.40,  0.2000,     0.000,    3.268,  0.000,      445,  0.000,     1002,  0.000,     4238, 0.0143,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.743,   517.86,   384.86,  0.183,      20.00,    0.000,    600.00, 2292.96,   0.000,     0.0,     0.0,     0.0,     0.0,    1297,    1.6523,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:17:52,    1666491471989,-1079.59,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.803,   866.763,   1322.652,    455.889,  0.3447,  0.5260,   162.97,  0.2000,     0.000,    2.855,  0.000,      506,  0.000,     1328,  0.000,     6918, 0.0193,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.964,   401.96,   387.34,  0.168,      20.00,    0.000,    600.00, 2423.47,   0.000,     0.0,     0.0,     0.0,     0.0,    2423,    1.9556,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:18:05,    1666491484872,-1087.93,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.500,   848.213,   1309.377,    461.164,  0.3522,  0.5437,   162.96,  0.2000,     0.000,    3.173,  0.000,      476,  0.000,     1212,  0.000,     5922, 0.0205,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.897,   465.28,   417.26,  0.173,      20.00,    0.000,    600.00, 2262.22,   0.000,     0.0,     0.0,     0.0,     0.0,    1866,    1.8912,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:18:17,    1666491497624,-1092.62,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.348,   832.779,   1294.747,    461.967,  0.3568,  0.5547,   163.96,  0.2000,     0.000,    3.167,  0.000,      475,  0.000,     1196,  0.000,     5890, 0.0178,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.901,   473.35,   426.49,  0.174,      20.00,    0.000,    600.00, 2246.93,   0.000,     0.0,     0.0,     0.0,     0.0,    1860,    1.9312,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:18:32,    1666491512398, -857.92,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.594,   957.397,   1317.101,    359.704,  0.2731,  0.3757,   152.82,  0.2000,     0.000,    2.467,  0.000,      513,  0.000,     1561,  0.000,    10383, 0.0183,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.664,   286.88,   477.48,  0.165,      20.00,    0.000,    600.00, 2006.30,   0.000,     0.0,     0.0,     0.0,     0.0,    4209,    1.8770,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:18:45,    1666491525149, -881.54,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.837,   919.599,   1269.063,    349.463,  0.2754,  0.3800,   149.82,  0.2000,     0.000,    2.732,  0.000,      512,  0.000,     1474,  0.000,     8884, 0.0211,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.361,   366.33,   498.70,  0.156,      20.00,    0.000,    600.00, 2249.70,   0.000,     0.0,     0.0,     0.0,     0.0,    3252,    1.9916,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:18:58,    1666491537879, -909.71,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.710,   878.780,   1224.025,    345.245,  0.2821,  0.3929,   148.63,  0.2000,     0.000,    3.067,  0.000,      463,  0.000,     1243,  0.000,     7732, 0.0222,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.163,   457.52,   531.92,  0.167,      20.00,    0.000,    600.00, 2311.61,   0.000,     0.0,     0.0,     0.0,     0.0,    2521,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:19:12,    1666491552757, -705.55,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.216,   923.004,   1202.080,    279.075,  0.2322,  0.3024,   140.63,  0.2000,     0.000,    2.638,  0.000,      498,  0.000,     1464,  0.000,     9866, 0.0214,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.625,   363.17,   590.17,  0.150,      20.00,    0.000,    600.00, 1960.54,   0.000,     0.0,     0.0,     0.0,     0.0,    3740,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:19:25,    1666491565497, -737.76,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.971,   879.927,   1152.800,    272.873,  0.2367,  0.3101,   136.13,  0.2000,     0.000,    3.086,  0.000,      463,  0.000,     1308,  0.000,     8847, 0.0255,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.344,   459.29,   617.42,  0.157,      20.00,    0.000,    600.00, 2177.24,   0.000,     0.0,     0.0,     0.0,     0.0,    2867,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:19:38,    1666491578209, -766.40,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.712,   843.363,   1108.206,    264.844,  0.2390,  0.3140,   132.91,  0.2000,     0.000,    3.202,  0.000,      440,  0.000,     1029,  0.000,     6428, 0.0309,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.050,   619.66,   650.78,  0.157,      20.00,    0.000,    600.00, 2157.92,   0.000,     0.0,     0.0,     0.0,     0.0,    2008,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:19:53,    1666491593024, -604.20,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.552,   856.363,   1083.891,    227.528,  0.2099,  0.2657,   127.87,  0.2000,     0.000,    2.990,  0.000,      453,  0.000,     1189,  0.000,     8676, 0.0272,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.413,   500.77,   707.41,  0.153,      20.00,    0.000,    600.00, 1694.77,   0.000,     0.0,     0.0,     0.0,     0.0,    2902,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:20:05,    1666491605787, -636.74,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.909,   821.496,   1039.365,    217.869,  0.2096,  0.2652,   124.45,  0.2000,     0.000,    3.285,  0.000,      450,  0.000,     1096,  0.000,     8221, 0.0288,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.246,   574.25,   715.77,  0.148,      20.00,    0.000,    600.00, 1984.63,   0.000,     0.0,     0.0,     0.0,     0.0,    2502,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:20:18,    1666491618536, -664.39,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.489,   791.749,   1005.662,    213.913,  0.2127,  0.2702,   122.07,  0.2000,     0.000,    3.388,  0.000,      433,  0.000,     1001,  0.000,     7783, 0.0257,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.156,   635.16,   734.09,  0.157,      20.00,    0.000,    600.00, 1612.56,   0.000,     0.0,     0.0,     0.0,     0.0,    2297,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:20:33,    1666491633357, -524.82,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.312,   794.416,    976.527,    182.111,  0.1865,  0.2292,   118.94,  0.2000,     0.000,    2.689,  0.000,      502,  0.000,     1421,  0.000,    14919, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.435,   332.96,   477.83,  0.136,      20.00,    0.000,    600.00, 1937.55,   0.000,     0.0,     0.0,     0.0,     0.0,    5549,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:20:46,    1666491646148, -558.17,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.800,   763.854,    941.882,    178.029,  0.1890,  0.2331,   115.71,  0.2000,     0.000,    3.301,  0.000,      442,  0.000,     1011,  0.000,     7953, 0.0291,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.221,   648.77,   791.87,  0.146,      20.00,    0.000,    600.00, 1491.55,   0.000,     0.0,     0.0,     0.0,     0.0,    2409,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:20:59,    1666491658893, -582.20,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.808,   738.653,    914.511,    175.858,  0.1923,  0.2381,   112.72,  0.2000,     0.000,    3.572,  0.000,      418,  0.000,      943,  0.000,     7656, 0.0298,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.110,   734.46,   814.91,  0.158,      20.00,    0.000,    600.00, 1869.98,   0.000,     0.0,     0.0,     0.0,     0.0,    2143,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\1_data.csv                                                                                        ,2022/10/23, 13:21:13,    1666491673706,-1327.31,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.953,   555.931,    870.005,    314.074,  0.3610,  0.5650,   138.21,  0.2000,     0.000,    3.493,  0.000,      366,  0.000,     1316,  0.000,    41219, 0.0042,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.326,   162.34,    52.90,  0.140,      20.00,    0.000,    600.00, 1384.42,   0.000,     0.0,     0.0,     0.0,     0.0,   11802,    2.0000,
