Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:08:11,    1666494491211,  802.84,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.330,   859.174,   1338.708,    479.534,  0.3582,  0.5581,   129.13,  0.2000,     0.000,    4.985,  0.000,      482,  0.000,     1152,  0.000,     3726, 0.0075,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.438,   664.91,   291.50,  0.180,      20.00,    0.000,    600.00, 2836.71,   0.000,     0.0,     0.0,     0.0,     0.0,     747,    1.3549,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:08:24,    1666494503860,  803.30,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.653,   863.531,   1352.528,    488.997,  0.3615,  0.5663,   129.94,  0.2000,     0.000,    5.186,  0.000,      480,  0.000,     1158,  0.000,     3923, 0.0046,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.444,   664.24,   295.24,  0.178,      20.00,    0.000,    600.00, 2804.57,   0.000,     0.0,     0.0,     0.0,     0.0,     757,    1.3743,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:08:36,    1666494516506,  801.61,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.701,   867.213,   1361.440,    494.227,  0.3630,  0.5699,   130.62,  0.2000,     0.000,    5.027,  0.000,      479,  0.000,     1146,  0.000,     3797, 0.0038,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.447,   667.27,   298.34,  0.177,      20.00,    0.000,    600.00, 3193.27,   0.000,     0.0,     0.0,     0.0,     0.0,     755,    1.3815,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:08:51,    1666494531333,  847.12,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.594,   889.768,   1367.583,    477.815,  0.3494,  0.5370,   129.69,  0.2000,     0.000,    4.819,  0.000,      480,  0.000,     1174,  0.000,     3978, 0.0047,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.498,   679.66,   338.47,  0.178,      20.00,    0.000,    600.00, 2582.01,   0.000,     0.0,     0.0,     0.0,     0.0,     825,    1.4740,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:09:04,    1666494543996,  844.57,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.351,   883.283,   1358.682,    475.399,  0.3499,  0.5382,   127.54,  0.2000,     0.000,    4.779,  0.000,      475,  0.000,     1148,  0.000,     3815, 0.0054,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.484,   711.83,   344.57,  0.178,      20.00,    0.000,    600.00, 3463.19,   0.000,     0.0,     0.0,     0.0,     0.0,     798,    1.4833,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:09:16,    1666494556633,  845.42,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.877,   887.132,   1364.306,    477.174,  0.3498,  0.5379,   129.11,  0.2000,     0.000,    4.550,  0.000,      475,  0.000,     1100,  0.000,     3335, 0.0083,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.481,   733.70,   352.85,  0.171,      20.00,    0.000,    600.00, 2821.04,   0.000,     0.0,     0.0,     0.0,     0.0,     733,    1.4779,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:09:31,    1666494571375,  945.43,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.559,   921.363,   1368.275,    446.912,  0.3266,  0.4851,   129.70,  0.2000,     0.000,    4.407,  0.000,      475,  0.000,     1170,  0.000,     4023, 0.0099,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.586,   718.67,   421.04,  0.175,      20.00,    0.000,    600.00, 2839.09,   0.000,     0.0,     0.0,     0.0,     0.0,     913,    1.6464,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:09:44,    1666494584026,  939.53,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.695,   915.850,   1365.732,    449.883,  0.3294,  0.4912,   129.31,  0.2000,     0.000,    4.434,  0.000,      473,  0.000,     1170,  0.000,     3995, 0.0065,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.588,   722.52,   425.07,  0.173,      20.00,    0.000,    600.00, 3154.55,   0.000,     0.0,     0.0,     0.0,     0.0,     901,    1.6381,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:09:56,    1666494596721,  936.53,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.961,   911.313,   1365.119,    453.805,  0.3324,  0.4980,   128.69,  0.2000,     0.000,    4.323,  0.000,      456,  0.000,     1116,  0.000,     3784, 0.0074,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.578,   754.75,   436.31,  0.177,      20.00,    0.000,    600.00, 2892.92,   0.000,     0.0,     0.0,     0.0,     0.0,     875,    1.6349,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:10:11,    1666494611437, 1155.93,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.888,   956.808,   1345.648,    388.840,  0.2890,  0.4064,   124.24,  0.2000,     0.000,    3.945,  0.000,      478,  0.000,     1238,  0.000,     4584, 0.0165,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.787,   745.50,   586.98,  0.168,      20.00,    0.000,    600.00, 2549.84,   0.000,     0.0,     0.0,     0.0,     0.0,    1162,    1.8793,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:10:24,    1666494624073, 1140.14,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.724,   933.265,   1321.751,    388.486,  0.2939,  0.4163,   122.81,  0.2000,     0.000,    4.067,  0.000,      469,  0.000,     1203,  0.000,     4373, 0.0118,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.763,   793.15,   605.29,  0.166,      20.00,    0.000,    600.00, 2782.27,   0.000,     0.0,     0.0,     0.0,     0.0,    1075,    1.8913,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:10:36,    1666494636762, 1132.89,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.239,   920.927,   1306.593,    385.666,  0.2952,  0.4188,   121.65,  0.2000,     0.000,    4.213,  0.000,      463,  0.000,     1210,  0.000,     4621, 0.0096,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.757,   804.25,   608.67,  0.167,      20.00,    0.000,    600.00, 3157.07,   0.000,     0.0,     0.0,     0.0,     0.0,    1097,    1.9161,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:10:51,    1666494651540, 1343.99,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.226,   947.831,   1298.357,    350.526,  0.2700,  0.3698,   118.94,  0.2000,     0.000,    3.623,  0.000,      440,  0.000,     1071,  0.000,     3959, 0.0235,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.857,   906.10,   776.15,  0.172,      20.00,    0.000,    600.00, 2772.64,   0.000,     0.0,     0.0,     0.0,     0.0,    1093,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:11:04,    1666494664230, 1330.00,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.393,   921.023,   1264.263,    343.241,  0.2715,  0.3727,   117.14,  0.2000,     0.000,    3.730,  0.000,      435,  0.000,     1035,  0.000,     3679, 0.0231,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.813,   972.01,   790.34,  0.171,      20.00,    0.000,    600.00, 3254.63,   0.000,     0.0,     0.0,     0.0,     0.0,     986,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:11:17,    1666494676877, 1310.23,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.103,   908.881,   1254.181,    345.300,  0.2753,  0.3799,   116.34,  0.2000,     0.000,    3.796,  0.000,      432,  0.000,     1045,  0.000,     4085, 0.0170,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.840,   946.80,   795.60,  0.171,      20.00,    0.000,    600.00, 2601.74,   0.000,     0.0,     0.0,     0.0,     0.0,    1076,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:11:31,    1666494691680, 1486.88,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.657,   928.412,   1251.176,    322.763,  0.2580,  0.3477,   114.97,  0.2000,     0.000,    3.510,  0.000,      419,  0.000,      927,  0.000,     3832, 0.0264,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.945,  1004.06,   948.64,  0.171,      20.00,    0.000,    600.00, 3350.41,   0.000,     0.0,     0.0,     0.0,     0.0,    1092,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:11:44,    1666494704331, 1464.10,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.436,   919.223,   1246.381,    327.158,  0.2625,  0.3559,   114.53,  0.2000,     0.000,    3.452,  0.000,      408,  0.000,      882,  0.000,     3241, 0.0281,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.894,  1096.98,   981.09,  0.177,      20.00,    0.000,    600.00, 2608.90,   0.000,     0.0,     0.0,     0.0,     0.0,     939,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:11:57,    1666494716905, 1448.65,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.290,   914.983,   1242.476,    327.493,  0.2636,  0.3579,   116.09,  0.2000,     0.000,    3.355,  0.000,      412,  0.000,      866,  0.000,     2920, 0.0275,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.889,  1115.11,   990.84,  0.169,      20.00,    0.000,    600.00, 2677.22,   0.000,     0.0,     0.0,     0.0,     0.0,     870,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:12:11,    1666494731662, 1604.28,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.712,   914.434,   1220.599,    306.166,  0.2508,  0.3348,   112.60,  0.2000,     0.000,    3.329,  0.000,      403,  0.000,      824,  0.000,     3446, 0.0295,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.019,  1104.63,  1125.50,  0.173,      20.00,    0.000,    600.00, 3092.48,   0.000,     0.0,     0.0,     0.0,     0.0,    1035,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:12:24,    1666494744347, 1573.10,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.728,   890.883,   1189.799,    298.916,  0.2512,  0.3355,   110.93,  0.2000,     0.000,    3.056,  0.000,      404,  0.000,      762,  0.000,     2698, 0.0321,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.935,  1225.19,  1144.99,  0.169,      20.00,    0.000,    600.00, 3004.68,   0.000,     0.0,     0.0,     0.0,     0.0,     883,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:12:37,    1666494756961, 1553.43,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.873,   873.287,   1168.166,    294.880,  0.2524,  0.3377,   109.63,  0.2000,     0.000,    3.185,  0.000,      396,  0.000,      755,  0.000,     2692, 0.0320,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.908,  1274.25,  1156.47,  0.172,      20.00,    0.000,    600.00, 2543.21,   0.000,     0.0,     0.0,     0.0,     0.0,     845,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\5_data.csv                                                                                        ,2022/10/23, 14:12:51,    1666494771710,  690.30,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     18.293,   677.909,   1136.984,    459.075,  0.4038,  0.6772,   113.13,  0.2000,     0.000,    4.519,  0.000,      435,  0.000,     1391,  0.000,    46358, 0.0140,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.297,   220.75,    65.61,  0.131,      20.00,    0.000,    600.00, 2569.10,   0.000,     0.0,     0.0,     0.0,     0.0,   10258,    2.0000,
