----,
DateTime:,      2022/10/23, 17:23:32, 1666506211970,
PIF:,            701.55,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1939.30,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,
    1,        0.8,    172.279,     431.419,
    2,        3.3,    172.364,     440.172,
    3,        5.8,    171.722,     448.951,
    4,        8.3,    172.017,     455.731,
    5,       10.8,    171.966,     462.660,
    6,       13.3,    171.969,     470.463,
    7,       15.8,    172.147,     477.459,
    8,       18.3,    172.229,     485.005,
    9,       20.8,    172.339,     492.769,
   10,       23.3,    172.122,     500.583,
   11,       25.8,    172.173,     509.121,
   12,       28.3,    172.240,     515.115,
   13,       30.8,    172.209,     523.680,
   14,       33.3,    172.358,     530.578,
   15,       35.8,    172.298,     537.911,
   16,       38.3,    172.237,     545.166,
   17,       40.8,    172.291,     552.928,
   18,       43.3,    172.390,     559.176,
   19,       45.8,    172.469,     566.610,
   20,       48.3,    172.236,     572.320,
   21,       50.8,    172.384,     578.793,
   22,       53.3,    172.234,     584.699,
   23,       55.8,    172.477,     590.411,
   24,       58.3,    172.338,     596.877,
   25,       60.8,    172.262,     602.610,
   26,       63.3,    172.260,     608.006,
   27,       65.8,    172.329,     613.412,
   28,       68.3,    172.270,     618.866,
   29,       70.8,    172.281,     622.568,
   30,       73.3,    172.315,     627.910,
   31,       75.8,    172.309,     632.878,
   32,       78.3,    172.282,     636.412,
   33,       80.8,    172.287,     640.038,
   34,       83.3,    172.392,     644.184,
   35,       85.8,    172.323,     648.344,
   36,       88.3,    172.284,     652.009,
   37,       90.8,    172.156,     655.848,
   38,       93.3,    172.333,     659.081,
   39,       95.8,    172.233,     663.021,
   40,       98.3,    172.206,     665.565,
   41,      100.8,    172.219,     669.884,
   42,      103.3,    172.271,     672.415,
   43,      105.8,    172.277,     676.651,
   44,      108.3,    172.231,     679.747,
   45,      110.8,    172.316,     682.706,
   46,      113.3,    172.258,     685.727,
   47,      115.8,    172.147,     688.592,
   48,      118.3,    172.200,     691.018,
   49,      120.8,    172.167,     693.453,
   50,      123.3,    172.171,     697.546,
   51,      125.8,    172.053,     699.613,
   52,      128.3,    172.195,     701.619,
   53,      130.8,    172.237,     704.350,
   54,      133.3,    172.134,     707.542,
   55,      135.8,    172.018,     709.609,
   56,      138.3,    172.092,     710.961,
   57,      140.8,    172.095,     714.817,
   58,      143.3,    172.125,     716.116,
   59,      145.8,    172.178,     717.630,
   60,      148.3,    171.957,     719.893,
   61,      150.8,    172.158,     722.105,
   62,      153.3,    172.013,     724.983,
   63,      155.8,    171.997,     726.332,
   64,      158.3,    172.227,     728.013,
   65,      160.8,    172.050,     730.222,
   66,      163.3,    172.146,     731.968,
   67,      165.8,    172.032,     733.653,
   68,      168.3,    172.072,     735.361,
   69,      170.8,    172.003,     737.973,
   70,      173.3,    171.866,     739.095,
   71,      175.8,    171.972,     740.530,
   72,      178.3,    172.080,     742.345,
   73,      180.8,    172.106,     743.638,
   74,      183.3,    172.071,     745.213,
   75,      185.8,    171.935,     746.830,
   76,      188.3,    172.040,     748.406,
   77,      190.8,    171.915,     749.886,
   78,      193.3,    171.998,     750.741,
   79,      195.8,    172.022,     751.884,
   80,      198.3,    171.866,     754.065,
   81,      200.8,    171.954,     755.440,
   82,      203.3,    171.947,     756.911,
   83,      205.8,    171.863,     757.547,
   84,      208.3,    171.956,     759.207,
   85,      210.8,    171.794,     760.010,
   86,      213.3,    171.887,     760.978,
   87,      215.8,    171.852,     762.844,
   88,      218.3,    171.815,     763.878,
   89,      220.8,    171.775,     764.838,
   90,      223.3,    171.846,     766.000,
   91,      225.8,    171.766,     766.817,
   92,      228.3,    171.775,     768.209,
   93,      230.8,    171.688,     770.128,
   94,      233.3,    171.830,     770.555,
   95,      235.8,    171.836,     771.718,
   96,      238.3,    171.663,     772.137,
   97,      240.8,    171.787,     773.140,
   98,      243.3,    171.885,     774.346,
   99,      245.8,    171.725,     775.468,
  100,      250.8,    170.883,     777.807,
  101,      273.3,    171.840,     779.317,
  102,      295.8,    171.841,     770.416,
  103,      318.3,    171.892,     762.005,
  104,      343.3,    171.785,     752.091,
  105,      368.3,    171.740,     744.299,
  106,      395.8,    171.795,     736.540,
  107,      423.3,    171.890,     728.681,
  108,      453.3,    171.827,     721.711,
  109,      483.3,    171.903,     715.953,
  110,      515.8,    171.880,     710.992,
  111,      550.8,    171.836,     705.903,
  112,      585.8,    171.721,     699.951,
  113,      623.3,    171.858,     695.499,
  114,      663.3,    171.782,     691.676,
  115,      705.8,    171.721,     686.390,
  116,      748.3,    171.552,     682.594,
  117,      793.3,    171.794,     677.509,
  118,      840.8,    171.655,     674.165,
  119,      890.8,    171.580,     670.613,
  120,      943.3,    171.718,     665.826,
  121,      998.3,    171.610,     661.908,
  122,     1055.8,    171.657,     658.388,
  123,     1115.8,    171.597,     654.734,
  124,     1178.3,    171.661,     650.671,
  125,     1245.8,    171.580,     647.338,
  126,     1315.8,    171.603,     642.471,
  127,     1388.3,    171.588,     639.186,
  128,     1465.8,    171.585,     634.633,
  129,     1545.8,    171.710,     631.795,
  130,     1630.8,    171.676,     626.918,
  131,     1720.8,    171.476,     623.174,
  132,     1815.8,    171.509,     619.283,
  133,     1913.3,    171.699,     615.837,
  134,     2015.8,    171.644,     611.756,
  135,     2123.3,    171.809,     608.558,
  136,     2238.3,    171.664,     605.308,
  137,     2358.3,    171.614,     601.079,
  138,     2483.3,    171.762,     597.123,
  139,     2615.8,    171.738,     592.557,
  140,     2753.3,    171.822,     589.663,
  141,     2898.3,    171.831,     586.854,
  142,     3050.8,    171.806,     582.458,
  143,     3210.8,    171.810,     579.874,
  144,     3378.3,    172.099,     577.433,
  145,     3555.8,    171.806,     573.126,
  146,     3740.8,    172.071,     570.018,
  147,     3935.8,    172.082,     566.620,
  148,     4140.8,    172.168,     564.124,
  149,     4355.8,    172.059,     560.816,
  150,     4580.8,    172.290,     558.119,
  151,     4818.3,    172.266,     554.890,
  152,     5068.3,    172.058,     552.576,
  153,     5330.8,    172.141,     549.363,
  154,     5605.8,    172.302,     546.964,
  155,     5895.8,    172.310,     544.445,
  156,     6200.8,    172.240,     541.774,
  157,     6520.8,    172.484,     539.370,
  158,     6855.8,    172.296,     536.370,
  159,     7208.3,    172.232,     534.487,
  160,     7578.3,    172.400,     532.146,
  161,     7965.8,    172.268,     530.797,
  162,     8373.3,    172.194,     528.430,
  163,     8800.8,    172.269,     526.430,
  164,     9250.8,    172.391,     524.005,
  165,     9723.3,    172.371,     522.352,
  166,    10220.8,    172.262,     520.476,
  167,    10743.3,    172.222,     519.050,
  168,    11290.8,    172.319,     517.468,
  169,    11865.8,    172.454,     516.423,
  170,    12470.8,    172.313,     513.811,
  171,    13105.8,    172.215,     513.088,
  172,    13773.3,    172.469,     510.622,
  173,    14475.8,    172.159,     508.448,
  174,    15213.3,    172.268,     507.278,
  175,    15988.3,    172.359,     506.117,
  176,    16800.8,    172.185,     505.009,
  177,    17655.8,    172.322,     503.419,
  178,    18553.3,    172.352,     502.177,
  179,    19495.8,    172.132,     501.612,
  180,    20485.8,    172.193,     500.652,
  181,    21525.8,    172.350,     498.861,
  182,    22618.3,    172.294,     497.655,
  183,    23768.3,    172.253,     496.573,
  184,    24975.8,    172.238,     495.660,
  185,    26243.3,    172.237,     494.349,
  186,    27575.8,    172.209,     493.547,
  187,    28975.8,    172.241,     492.972,
  188,    30445.8,    172.243,     491.578,
  189,    31990.8,    172.220,     490.623,
  190,    33613.3,    172.403,     489.105,
  191,    35318.3,    172.212,     489.017,
  192,    37108.3,    172.324,     487.789,
  193,    38990.8,    172.236,     486.648,
  194,    40968.3,    172.200,     485.787,
  195,    43045.8,    172.340,     484.941,
  196,    45228.3,    172.321,     484.587,
  197,    47520.8,    172.459,     483.010,
  198,    49928.3,    172.195,     481.668,
  199,    52458.3,    172.356,     481.946,
  200,    55115.8,    172.388,     481.380,
  201,    57908.3,    172.230,     480.116,
  202,    60843.3,    172.282,     479.795,
  203,    63925.8,    172.190,     478.785,
  204,    67163.3,    172.297,     477.344,
  205,    70565.8,    172.226,     477.028,
  206,    74140.8,    172.310,     476.351,
  207,    77895.8,    172.365,     475.449,
  208,    81840.8,    172.161,     474.860,
  209,    85985.8,    172.286,     474.429,
  210,    90340.8,    172.277,     473.593,
  211,    94915.8,    172.253,     472.881,
  212,    99723.3,    172.369,     472.108,
  213,   104773.3,    172.101,     471.487,
  214,   110078.3,    172.356,     471.239,
  215,   115653.3,    172.233,     470.037,
  216,   121508.3,    172.369,     469.508,
  217,   127660.8,    172.298,     469.033,
  218,   134125.8,    172.194,     468.684,
  219,   140915.8,    172.185,     467.983,
  220,   148050.8,    172.476,     467.606,
  221,   155545.8,    172.264,     467.293,
  222,   163420.8,    172.231,     466.869,
  223,   171695.8,    172.262,     465.585,
  224,   180388.3,    172.168,     464.941,
  225,   189520.8,    172.265,     464.395,
  226,   199115.8,    172.373,     463.846,
  227,   209195.8,    172.221,     463.594,
----,
DateTime:,      2022/10/23, 17:23:47, 1666506226919,
PIF:,            709.80,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1705.83,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.317,     529.444,      0.000,
    2,        3.3,    172.336,     537.237,      0.000,
    3,        5.8,    171.856,     545.053,      0.000,
    4,        8.3,    171.925,     550.219,      0.000,
    5,       10.8,    172.100,     556.003,      0.000,
    6,       13.3,    172.039,     562.781,      0.000,
    7,       15.8,    171.991,     568.413,      0.000,
    8,       18.3,    172.234,     574.689,      0.000,
    9,       20.8,    172.118,     580.808,      0.000,
   10,       23.3,    172.159,     588.586,      0.000,
   11,       25.8,    172.113,     595.242,      0.000,
   12,       28.3,    172.310,     601.416,      0.000,
   13,       30.8,    172.149,     607.897,      0.000,
   14,       33.3,    172.169,     613.983,      0.000,
   15,       35.8,    172.335,     619.804,      0.000,
   16,       38.3,    172.177,     625.416,      0.000,
   17,       40.8,    172.392,     631.829,      0.000,
   18,       43.3,    172.395,     637.201,      0.000,
   19,       45.8,    172.151,     642.345,      0.000,
   20,       48.3,    172.240,     646.304,      0.000,
   21,       50.8,    172.357,     650.615,      0.000,
   22,       53.3,    172.400,     655.581,      0.000,
   23,       55.8,    172.224,     660.064,      0.000,
   24,       58.3,    172.343,     665.805,      0.000,
   25,       60.8,    172.395,     669.563,      0.000,
   26,       63.3,    172.168,     673.909,      0.000,
   27,       65.8,    172.301,     678.001,      0.000,
   28,       68.3,    172.339,     682.642,      0.000,
   29,       70.8,    172.253,     686.353,      0.000,
   30,       73.3,    172.191,     690.749,      0.000,
   31,       75.8,    172.217,     694.691,      0.000,
   32,       78.3,    172.190,     697.043,      0.000,
   33,       80.8,    172.227,     700.315,      0.000,
   34,       83.3,    172.299,     703.025,      0.000,
   35,       85.8,    172.198,     707.810,      0.000,
   36,       88.3,    172.127,     710.106,      0.000,
   37,       90.8,    172.193,     713.277,      0.000,
   38,       93.3,    172.145,     716.167,      0.000,
   39,       95.8,    172.366,     719.309,      0.000,
   40,       98.3,    172.242,     721.621,      0.000,
   41,      100.8,    172.094,     724.033,      0.000,
   42,      103.3,    172.179,     726.582,      0.000,
   43,      105.8,    172.249,     730.372,      0.000,
   44,      108.3,    172.236,     732.342,      0.000,
   45,      110.8,    172.063,     734.154,      0.000,
   46,      113.3,    172.134,     736.087,      0.000,
   47,      115.8,    172.184,     738.373,      0.000,
   48,      118.3,    172.140,     740.745,      0.000,
   49,      120.8,    172.107,     742.961,      0.000,
   50,      123.3,    172.175,     745.636,      0.000,
   51,      125.8,    172.186,     747.301,      0.000,
   52,      128.3,    172.135,     748.570,      0.000,
   53,      130.8,    172.273,     749.720,      0.000,
   54,      133.3,    172.106,     752.562,      0.000,
   55,      135.8,    172.054,     754.393,      0.000,
   56,      138.3,    172.128,     756.003,      0.000,
   57,      140.8,    172.068,     758.116,      0.000,
   58,      143.3,    172.130,     758.710,      0.000,
   59,      145.8,    172.053,     759.970,      0.000,
   60,      148.3,    172.186,     761.863,      0.000,
   61,      150.8,    172.098,     763.526,      0.000,
   62,      153.3,    172.081,     765.745,      0.000,
   63,      155.8,    172.097,     767.150,      0.000,
   64,      158.3,    172.071,     767.895,      0.000,
   65,      160.8,    172.023,     769.844,      0.000,
   66,      163.3,    172.118,     770.509,      0.000,
   67,      165.8,    172.004,     771.543,      0.000,
   68,      168.3,    172.012,     772.954,      0.000,
   69,      170.8,    171.975,     775.458,      0.000,
   70,      173.3,    172.063,     776.382,      0.000,
   71,      175.8,    171.976,     776.775,      0.000,
   72,      178.3,    171.859,     778.106,      0.000,
   73,      180.8,    172.014,     779.159,      0.000,
   74,      183.3,    172.011,     780.460,      0.000,
   75,      185.8,    171.843,     782.124,      0.000,
   76,      188.3,    172.013,     783.456,      0.000,
   77,      190.8,    171.920,     784.101,      0.000,
   78,      193.3,    171.874,     784.672,      0.000,
   79,      195.8,    171.962,     785.496,      0.000,
   80,      198.3,    171.839,     787.249,      0.000,
   81,      200.8,    171.958,     787.937,      0.000,
   82,      203.3,    172.016,     788.959,      0.000,
   83,      205.8,    171.868,     790.300,      0.000,
   84,      208.3,    171.799,     790.454,      0.000,
   85,      210.8,    171.830,     791.374,      0.000,
   86,      213.3,    171.955,     792.092,      0.000,
   87,      215.8,    171.985,     793.899,      0.000,
   88,      218.3,    171.787,     794.953,      0.000,
   89,      220.8,    171.811,     795.316,      0.000,
   90,      223.3,    171.818,     796.129,      0.000,
   91,      225.8,    171.899,     797.311,      0.000,
   92,      228.3,    171.908,     797.882,      0.000,
   93,      230.8,    171.821,     798.790,      0.000,
   94,      233.3,    171.866,     800.197,      0.000,
   95,      235.8,    171.744,     801.175,      0.000,
   96,      238.3,    171.764,     801.060,      0.000,
   97,      240.8,    171.791,     801.130,      0.000,
   98,      243.3,    171.761,     802.467,      0.000,
   99,      245.8,    171.729,     803.363,      0.000,
  100,      250.8,    171.016,     806.652,      0.000,
  101,      273.3,    171.586,     810.732,      0.000,
  102,      295.8,    171.917,     806.059,      0.000,
  103,      318.3,    171.838,     801.222,      0.000,
  104,      343.3,    171.802,     795.933,      0.000,
  105,      368.3,    171.757,     790.764,      0.000,
  106,      395.8,    171.815,     786.174,      0.000,
  107,      423.3,    171.809,     781.341,      0.000,
  108,      453.3,    171.841,     776.866,      0.000,
  109,      483.3,    171.918,     773.151,      0.000,
  110,      515.8,    171.800,     770.528,      0.000,
  111,      550.8,    171.791,     766.796,      0.000,
  112,      585.8,    171.641,     763.763,      0.000,
  113,      623.3,    171.842,     761.149,      0.000,
  114,      663.3,    171.765,     758.932,      0.000,
  115,      705.8,    171.736,     755.731,      0.000,
  116,      748.3,    171.793,     754.417,      0.000,
  117,      793.3,    171.775,     751.627,      0.000,
  118,      840.8,    171.477,     749.554,      0.000,
  119,      890.8,    171.569,     746.886,      0.000,
  120,      943.3,    171.741,     744.092,      0.000,
  121,      998.3,    171.763,     741.768,      0.000,
  122,     1055.8,    171.747,     738.823,      0.000,
  123,     1115.8,    171.653,     736.718,      0.000,
  124,     1178.3,    171.557,     733.265,      0.000,
  125,     1245.8,    171.480,     731.020,      0.000,
  126,     1315.8,    171.540,     727.111,      0.000,
  127,     1388.3,    171.686,     724.689,      0.000,
  128,     1465.8,    171.717,     721.881,      0.000,
  129,     1545.8,    171.714,     718.450,      0.000,
  130,     1630.8,    171.745,     714.533,      0.000,
  131,     1720.8,    171.545,     711.396,      0.000,
  132,     1815.8,    171.578,     707.693,      0.000,
  133,     1913.3,    171.831,     704.589,      0.000,
  134,     2015.8,    171.613,     700.743,      0.000,
  135,     2123.3,    171.749,     696.672,      0.000,
  136,     2238.3,    171.705,     693.280,      0.000,
  137,     2358.3,    171.692,     688.583,      0.000,
  138,     2483.3,    171.715,     684.994,      0.000,
  139,     2615.8,    171.855,     679.987,      0.000,
  140,     2753.3,    171.744,     676.968,      0.000,
  141,     2898.3,    171.786,     672.889,      0.000,
  142,     3050.8,    171.922,     668.848,      0.000,
  143,     3210.8,    171.962,     664.639,      0.000,
  144,     3378.3,    171.859,     660.996,      0.000,
  145,     3555.8,    171.953,     656.758,      0.000,
  146,     3740.8,    171.982,     652.217,      0.000,
  147,     3935.8,    172.057,     647.922,      0.000,
  148,     4140.8,    172.242,     643.903,      0.000,
  149,     4355.8,    172.196,     639.974,      0.000,
  150,     4580.8,    172.258,     636.120,      0.000,
  151,     4818.3,    172.100,     631.791,      0.000,
  152,     5068.3,    172.250,     627.732,      0.000,
  153,     5330.8,    172.300,     623.958,      0.000,
  154,     5605.8,    172.334,     620.656,      0.000,
  155,     5895.8,    172.440,     616.720,      0.000,
  156,     6200.8,    172.275,     612.552,      0.000,
  157,     6520.8,    172.230,     608.630,      0.000,
  158,     6855.8,    172.367,     604.761,      0.000,
  159,     7208.3,    172.428,     600.760,      0.000,
  160,     7578.3,    172.262,     597.105,      0.000,
  161,     7965.8,    172.327,     594.283,      0.000,
  162,     8373.3,    172.289,     591.454,      0.000,
  163,     8800.8,    172.332,     587.516,      0.000,
  164,     9250.8,    172.480,     584.005,      0.000,
  165,     9723.3,    172.449,     581.455,      0.000,
  166,    10220.8,    172.402,     577.906,      0.000,
  167,    10743.3,    172.457,     575.259,      0.000,
  168,    11290.8,    172.390,     572.165,      0.000,
  169,    11865.8,    172.310,     569.549,      0.000,
  170,    12470.8,    172.276,     566.388,      0.000,
  171,    13105.8,    172.186,     564.294,      0.000,
  172,    13773.3,    172.485,     560.966,      0.000,
  173,    14475.8,    172.309,     558.596,      0.000,
  174,    15213.3,    172.260,     556.724,      0.000,
  175,    15988.3,    172.516,     554.087,      0.000,
  176,    16800.8,    172.305,     552.274,      0.000,
  177,    17655.8,    172.320,     550.516,      0.000,
  178,    18553.3,    172.325,     548.409,      0.000,
  179,    19495.8,    172.423,     547.110,      0.000,
  180,    20485.8,    172.327,     545.414,      0.000,
  181,    21525.8,    172.360,     542.750,      0.000,
  182,    22618.3,    172.359,     541.857,      0.000,
  183,    23768.3,    172.235,     540.343,      0.000,
  184,    24975.8,    172.316,     539.112,      0.000,
  185,    26243.3,    172.263,     537.089,      0.000,
  186,    27575.8,    172.306,     535.624,      0.000,
  187,    28975.8,    172.148,     536.116,      0.000,
  188,    30445.8,    172.066,     534.600,      0.000,
  189,    31990.8,    172.374,     532.568,      0.000,
  190,    33613.3,    172.243,     531.468,      0.000,
  191,    35318.3,    172.130,     530.790,      0.000,
  192,    37108.3,    172.237,     529.639,      0.000,
  193,    38990.8,    172.253,     528.410,      0.000,
  194,    40968.3,    172.421,     528.253,      0.000,
  195,    43045.8,    172.337,     526.586,      0.000,
  196,    45228.3,    172.442,     526.439,      0.000,
  197,    47520.8,    172.319,     524.992,      0.000,
  198,    49928.3,    172.386,     524.569,      0.000,
  199,    52458.3,    172.230,     524.218,      0.000,
  200,    55115.8,    172.316,     523.933,      0.000,
  201,    57908.3,    172.206,     522.904,      0.000,
  202,    60843.3,    172.301,     523.037,      0.000,
  203,    63925.8,    172.137,     522.631,      0.000,
  204,    67163.3,    172.437,     521.319,      0.000,
  205,    70565.8,    172.209,     520.977,      0.000,
  206,    74140.8,    172.246,     521.020,      0.000,
  207,    77895.8,    172.229,     520.124,      0.000,
  208,    81840.8,    172.377,     520.068,      0.000,
  209,    85985.8,    172.244,     519.890,      0.000,
  210,    90340.8,    172.276,     519.518,      0.000,
  211,    94915.8,    172.394,     518.556,      0.000,
  212,    99723.3,    172.269,     518.483,      0.000,
  213,   104773.3,    172.183,     518.915,      0.000,
  214,   110078.3,    172.204,     518.807,      0.000,
  215,   115653.3,    172.301,     518.232,      0.000,
  216,   121508.3,    172.284,     518.787,      0.000,
  217,   127660.8,    172.319,     518.621,      0.000,
  218,   134125.8,    172.154,     518.601,      0.000,
  219,   140915.8,    172.332,     518.358,      0.000,
  220,   148050.8,    172.078,     518.370,      0.000,
  221,   155545.8,    172.118,     519.018,      0.000,
  222,   163420.8,    172.057,     518.287,      0.000,
  223,   171695.8,    172.291,     518.478,      0.000,
  224,   180388.3,    172.368,     519.460,      0.000,
  225,   189520.8,    172.327,     519.335,      0.000,
  226,   199115.8,    172.315,     519.177,      0.000,
  227,   209195.8,    172.351,     519.408,      0.000,
----,
DateTime:,      2022/10/23, 17:23:59, 1666506239741,
PIF:,            712.58,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  2164.03,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.241,     531.352,      0.000,
    2,        3.3,    172.325,     539.045,      0.000,
    3,        5.8,    171.717,     546.762,      0.000,
    4,        8.3,    171.915,     552.396,      0.000,
    5,       10.8,    172.025,     558.129,      0.000,
    6,       13.3,    172.028,     564.324,      0.000,
    7,       15.8,    172.174,     570.409,      0.000,
    8,       18.3,    172.191,     577.316,      0.000,
    9,       20.8,    172.075,     583.646,      0.000,
   10,       23.3,    172.116,     590.756,      0.000,
   11,       25.8,    172.329,     597.025,      0.000,
   12,       28.3,    172.267,     603.413,      0.000,
   13,       30.8,    172.365,     610.064,      0.000,
   14,       33.3,    172.223,     616.458,      0.000,
   15,       35.8,    172.389,     621.691,      0.000,
   16,       38.3,    172.328,     627.721,      0.000,
   17,       40.8,    172.253,     633.999,      0.000,
   18,       43.3,    172.223,     638.737,      0.000,
   19,       45.8,    172.172,     644.289,      0.000,
   20,       48.3,    172.166,     648.421,      0.000,
   21,       50.8,    172.346,     653.382,      0.000,
   22,       53.3,    172.325,     657.503,      0.000,
   23,       55.8,    172.342,     662.652,      0.000,
   24,       58.3,    172.236,     667.309,      0.000,
   25,       60.8,    172.353,     671.463,      0.000,
   26,       63.3,    172.222,     676.252,      0.000,
   27,       65.8,    172.259,     680.068,      0.000,
   28,       68.3,    172.167,     685.340,      0.000,
   29,       70.8,    172.243,     687.695,      0.000,
   30,       73.3,    172.180,     692.517,      0.000,
   31,       75.8,    172.303,     696.258,      0.000,
   32,       78.3,    172.277,     699.565,      0.000,
   33,       80.8,    172.120,     703.136,      0.000,
   34,       83.3,    172.192,     705.799,      0.000,
   35,       85.8,    172.317,     708.694,      0.000,
   36,       88.3,    172.245,     712.318,      0.000,
   37,       90.8,    172.215,     714.875,      0.000,
   38,       93.3,    172.263,     718.010,      0.000,
   39,       95.8,    172.098,     721.272,      0.000,
   40,       98.3,    172.264,     723.482,      0.000,
   41,      100.8,    172.052,     726.310,      0.000,
   42,      103.3,    172.297,     728.236,      0.000,
   43,      105.8,    172.239,     731.686,      0.000,
   44,      108.3,    172.225,     733.282,      0.000,
   45,      110.8,    172.085,     736.463,      0.000,
   46,      113.3,    172.188,     738.324,      0.000,
   47,      115.8,    172.142,     740.653,      0.000,
   48,      118.3,    172.097,     742.530,      0.000,
   49,      120.8,    172.257,     744.697,      0.000,
   50,      123.3,    172.165,     746.853,      0.000,
   51,      125.8,    172.047,     748.965,      0.000,
   52,      128.3,    171.996,     750.395,      0.000,
   53,      130.8,    172.038,     751.737,      0.000,
   54,      133.3,    172.128,     754.709,      0.000,
   55,      135.8,    172.334,     755.908,      0.000,
   56,      138.3,    172.215,     757.062,      0.000,
   57,      140.8,    172.122,     759.842,      0.000,
   58,      143.3,    172.184,     760.787,      0.000,
   59,      145.8,    172.107,     762.153,      0.000,
   60,      148.3,    172.144,     763.392,      0.000,
   61,      150.8,    171.959,     765.672,      0.000,
   62,      153.3,    171.910,     766.927,      0.000,
   63,      155.8,    171.830,     768.219,      0.000,
   64,      158.3,    172.221,     769.560,      0.000,
   65,      160.8,    171.980,     771.229,      0.000,
   66,      163.3,    172.204,     772.306,      0.000,
   67,      165.8,    171.962,     773.214,      0.000,
   68,      168.3,    172.163,     774.722,      0.000,
   69,      170.8,    171.997,     777.089,      0.000,
   70,      173.3,    172.085,     777.194,      0.000,
   71,      175.8,    172.030,     778.227,      0.000,
   72,      178.3,    171.913,     779.773,      0.000,
   73,      180.8,    171.972,     781.120,      0.000,
   74,      183.3,    172.001,     781.745,      0.000,
   75,      185.8,    171.962,     783.049,      0.000,
   76,      188.3,    171.906,     784.105,      0.000,
   77,      190.8,    171.909,     785.325,      0.000,
   78,      193.3,    171.864,     786.065,      0.000,
   79,      195.8,    171.919,     787.187,      0.000,
   80,      198.3,    171.828,     788.641,      0.000,
   81,      200.8,    171.980,     789.349,      0.000,
   82,      203.3,    172.038,     790.114,      0.000,
   83,      205.8,    171.954,     791.215,      0.000,
   84,      208.3,    171.950,     792.352,      0.000,
   85,      210.8,    171.981,     793.366,      0.000,
   86,      213.3,    171.881,     793.567,      0.000,
   87,      215.8,    171.911,     794.968,      0.000,
   88,      218.3,    171.777,     795.893,      0.000,
   89,      220.8,    171.769,     796.437,      0.000,
   90,      223.3,    171.808,     797.514,      0.000,
   91,      225.8,    171.761,     798.519,      0.000,
   92,      228.3,    171.673,     798.810,      0.000,
   93,      230.8,    171.842,     800.242,      0.000,
   94,      233.3,    171.792,     800.347,      0.000,
   95,      235.8,    171.830,     801.897,      0.000,
   96,      238.3,    171.882,     802.274,      0.000,
   97,      240.8,    171.717,     802.113,      0.000,
   98,      243.3,    171.847,     804.111,      0.000,
   99,      245.8,    171.687,     805.144,      0.000,
  100,      250.8,    170.973,     807.456,      0.000,
  101,      273.3,    171.770,     812.799,      0.000,
  102,      295.8,    171.843,     807.133,      0.000,
  103,      318.3,    171.798,     802.339,      0.000,
  104,      343.3,    171.890,     795.813,      0.000,
  105,      368.3,    171.844,     790.810,      0.000,
  106,      395.8,    171.738,     786.999,      0.000,
  107,      423.3,    171.545,     781.580,      0.000,
  108,      453.3,    171.771,     777.311,      0.000,
  109,      483.3,    171.844,     773.488,      0.000,
  110,      515.8,    171.918,     770.622,      0.000,
  111,      550.8,    171.810,     767.112,      0.000,
  112,      585.8,    171.855,     764.032,      0.000,
  113,      623.3,    171.799,     760.422,      0.000,
  114,      663.3,    171.626,     758.911,      0.000,
  115,      705.8,    171.791,     755.791,      0.000,
  116,      748.3,    171.658,     754.085,      0.000,
  117,      793.3,    171.740,     750.832,      0.000,
  118,      840.8,    171.635,     748.620,      0.000,
  119,      890.8,    171.694,     746.026,      0.000,
  120,      943.3,    171.606,     744.056,      0.000,
  121,      998.3,    171.565,     740.884,      0.000,
  122,     1055.8,    171.583,     739.011,      0.000,
  123,     1115.8,    171.688,     736.535,      0.000,
  124,     1178.3,    171.849,     732.607,      0.000,
  125,     1245.8,    171.640,     731.103,      0.000,
  126,     1315.8,    171.572,     727.130,      0.000,
  127,     1388.3,    171.618,     724.316,      0.000,
  128,     1465.8,    171.583,     721.273,      0.000,
  129,     1545.8,    171.484,     718.065,      0.000,
  130,     1630.8,    171.646,     714.755,      0.000,
  131,     1720.8,    171.639,     709.928,      0.000,
  132,     1815.8,    171.672,     707.150,      0.000,
  133,     1913.3,    171.707,     704.383,      0.000,
  134,     2015.8,    171.682,     700.325,      0.000,
