Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:43:04,    1666492984094,  747.33,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.897,   808.857,   1310.213,    501.356,  0.3827,  0.6198,   149.47,  0.2000,     0.000,    4.816,  0.000,      372,  0.000,      770,  0.000,     4394, 0.0226,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.420,   865.73,   363.53,  0.188,      20.00,    0.000,    600.00, 2778.16,   0.000,     0.0,     0.0,     0.0,     0.0,     912,    1.8842,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:43:19,    1666492998855,  791.76,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.649,   851.278,   1325.105,    473.827,  0.3576,  0.5566,   148.04,  0.2000,     0.000,    4.436,  0.000,      395,  0.000,      832,  0.000,     4518, 0.0222,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.454,   798.20,   362.67,  0.185,      20.00,    0.000,    600.00, 2731.80,   0.000,     0.0,     0.0,     0.0,     0.0,    1018,    1.8789,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:43:31,    1666493011524,  788.80,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.330,   837.456,   1307.048,    469.592,  0.3593,  0.5607,   148.48,  0.2000,     0.000,    4.480,  0.000,      388,  0.000,      799,  0.000,     4232, 0.0225,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.451,   837.93,   378.27,  0.183,      20.00,    0.000,    600.00, 2773.15,   0.000,     0.0,     0.0,     0.0,     0.0,     945,    1.8850,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:43:44,    1666493024241,  788.04,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.714,   823.863,   1290.942,    467.080,  0.3618,  0.5669,   149.79,  0.2000,     0.000,    4.583,  0.000,      378,  0.000,      775,  0.000,     4283, 0.0230,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.454,   861.49,   391.31,  0.185,      20.00,    0.000,    600.00, 2580.26,   0.000,     0.0,     0.0,     0.0,     0.0,     935,    1.9204,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:43:59,    1666493039021,  828.03,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.771,   845.681,   1289.898,    444.217,  0.3444,  0.5253,   149.01,  0.2000,     0.000,    4.384,  0.000,      391,  0.000,      792,  0.000,     4562, 0.0237,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.495,   816.28,   404.31,  0.180,      20.00,    0.000,    600.00, 2667.77,   0.000,     0.0,     0.0,     0.0,     0.0,    1041,    1.9279,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:44:11,    1666493051730,  825.76,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.822,   833.409,   1273.353,    439.944,  0.3455,  0.5279,   149.33,  0.2000,     0.000,    4.477,  0.000,      388,  0.000,      785,  0.000,     4697, 0.0225,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.496,   823.46,   408.45,  0.180,      20.00,    0.000,    600.00, 2666.18,   0.000,     0.0,     0.0,     0.0,     0.0,    1049,    1.9509,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:44:24,    1666493064455,  824.75,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.289,   824.986,   1265.649,    440.663,  0.3482,  0.5341,   149.18,  0.2000,     0.000,    4.554,  0.000,      376,  0.000,      756,  0.000,     4429, 0.0240,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.488,   877.28,   428.48,  0.180,      20.00,    0.000,    600.00, 2941.95,   0.000,     0.0,     0.0,     0.0,     0.0,     973,    1.9738,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:44:39,    1666493079243,  913.32,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.704,   872.821,   1276.980,    404.159,  0.3165,  0.4630,   145.17,  0.2000,     0.000,    4.205,  0.000,      410,  0.000,      850,  0.000,     5599, 0.0249,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.585,   746.09,   436.47,  0.174,      20.00,    0.000,    600.00, 2695.32,   0.000,     0.0,     0.0,     0.0,     0.0,    1331,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:44:52,    1666493091979,  905.85,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.705,   855.692,   1256.688,    400.996,  0.3191,  0.4686,   144.46,  0.2000,     0.000,    4.355,  0.000,      398,  0.000,      830,  0.000,     5575, 0.0232,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.577,   775.59,   447.20,  0.177,      20.00,    0.000,    600.00, 3088.32,   0.000,     0.0,     0.0,     0.0,     0.0,    1280,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:45:04,    1666493104671,  902.74,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.969,   840.160,   1239.506,    399.346,  0.3222,  0.4753,   145.68,  0.2000,     0.000,    4.452,  0.000,      382,  0.000,      755,  0.000,     4813, 0.0266,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.554,   864.04,   478.34,  0.177,      20.00,    0.000,    600.00, 2838.27,   0.000,     0.0,     0.0,     0.0,     0.0,    1081,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:45:19,    1666493119467, 1096.37,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.903,   925.155,   1261.345,    336.190,  0.2665,  0.3634,   137.21,  0.2000,     0.000,    3.833,  0.000,      440,  0.000,      995,  0.000,     8210, 0.0249,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.893,   583.86,   521.56,  0.167,      20.00,    0.000,    600.00, 2619.41,   0.000,     0.0,     0.0,     0.0,     0.0,    2142,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:45:32,    1666493132216, 1078.78,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.957,   892.183,   1219.123,    326.940,  0.2682,  0.3664,   136.14,  0.2000,     0.000,    4.103,  0.000,      421,  0.000,      881,  0.000,     6915, 0.0273,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.785,   698.56,   548.07,  0.165,      20.00,    0.000,    600.00, 3344.95,   0.000,     0.0,     0.0,     0.0,     0.0,    1686,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:45:45,    1666493145013, 1064.20,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.467,   864.308,   1185.452,    321.144,  0.2709,  0.3716,   136.69,  0.2000,     0.000,    4.377,  0.000,      397,  0.000,      785,  0.000,     6292, 0.0277,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.726,   790.28,   573.98,  0.164,      20.00,    0.000,    600.00, 2437.90,   0.000,     0.0,     0.0,     0.0,     0.0,    1437,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:46:00,    1666493159881, 1243.84,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.893,   905.350,   1183.811,    278.461,  0.2352,  0.3076,   130.69,  0.2000,     0.000,    3.902,  0.000,      428,  0.000,      872,  0.000,     7937, 0.0295,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.982,   657.51,   645.53,  0.156,      20.00,    0.000,    600.00, 2809.44,   0.000,     0.0,     0.0,     0.0,     0.0,    2034,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:46:12,    1666493172755, 1224.74,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.976,   875.345,   1146.151,    270.805,  0.2363,  0.3094,   130.41,  0.2000,     0.000,    4.201,  0.000,      407,  0.000,      813,  0.000,     7425, 0.0300,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.902,   733.93,   661.79,  0.160,      20.00,    0.000,    600.00, 3270.83,   0.000,     0.0,     0.0,     0.0,     0.0,    1767,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:46:25,    1666493185521, 1208.74,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.089,   852.651,   1118.499,    265.848,  0.2377,  0.3118,   129.97,  0.2000,     0.000,    4.496,  0.000,      391,  0.000,      748,  0.000,     7106, 0.0292,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.841,   806.75,   678.35,  0.158,      20.00,    0.000,    600.00, 2649.84,   0.000,     0.0,     0.0,     0.0,     0.0,    1580,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:46:40,    1666493200391, 1363.48,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.927,   873.604,   1111.212,    237.607,  0.2138,  0.2720,   125.42,  0.2000,     0.000,    4.043,  0.000,      412,  0.000,      842,  0.000,     8488, 0.0301,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.091,   685.85,   748.25,  0.155,      20.00,    0.000,    600.00, 2266.04,   0.000,     0.0,     0.0,     0.0,     0.0,    2099,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:46:53,    1666493213187, 1343.15,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.876,   851.254,   1079.941,    228.687,  0.2118,  0.2686,   124.44,  0.2000,     0.000,    4.334,  0.000,      407,  0.000,      787,  0.000,     7963, 0.0322,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.989,   760.21,   751.73,  0.150,      20.00,    0.000,    600.00, 2788.05,   0.000,     0.0,     0.0,     0.0,     0.0,    1837,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:47:06,    1666493225884, 1333.03,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.867,   838.315,   1065.586,    227.271,  0.2133,  0.2711,   124.61,  0.2000,     0.000,    4.521,  0.000,      384,  0.000,      747,  0.000,     7125, 0.0334,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.908,   849.05,   771.10,  0.157,      20.00,    0.000,    600.00, 2400.22,   0.000,     0.0,     0.0,     0.0,     0.0,    1576,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:47:20,    1666493240721, 1478.91,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.930,   850.554,   1055.284,    204.730,  0.1940,  0.2407,   120.94,  0.2000,     0.000,    4.121,  0.000,      417,  0.000,      886,  0.000,    10121, 0.0297,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.274,   639.46,   814.81,  0.151,      20.00,    0.000,    600.00, 2373.45,   0.000,     0.0,     0.0,     0.0,     0.0,    2456,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:47:33,    1666493253516, 1460.89,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.244,   831.627,   1027.940,    196.313,  0.1910,  0.2361,   120.03,  0.2000,     0.000,    4.345,  0.000,      414,  0.000,      812,  0.000,     9303, 0.0319,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.136,   714.82,   811.86,  0.145,      20.00,    0.000,    600.00, 2724.25,   0.000,     0.0,     0.0,     0.0,     0.0,    2141,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:47:46,    1666493266284, 1448.52,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.102,   818.943,   1012.625,    193.682,  0.1913,  0.2365,   119.92,  0.2000,     0.000,    4.448,  0.000,      403,  0.000,      766,  0.000,     8527, 0.0329,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.056,   778.36,   821.71,  0.150,      20.00,    0.000,    600.00, 2727.67,   0.000,     0.0,     0.0,     0.0,     0.0,    1917,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\3_data.csv                                                                                        ,2022/10/23, 13:48:01,    1666493281160,  697.89,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.812,   652.843,    960.054,    307.211,  0.3200,  0.4706,   136.90,  0.2000,     0.000,    2.715,  0.000,      364,  0.000,     1295,  0.000,    41799, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.287,   129.80,    37.22,  0.129,      20.00,    0.000,    600.00, 2286.86,   0.000,     0.0,     0.0,     0.0,     0.0,   15398,    2.0000,
