#,Date_Time,Temp,mV,pH_NBS,pH_T
1,5/2/2022 19:16,25.42,185.82,3.64,3.631
2,5/2/2022 20:16,25.29,185.97,3.64,3.631
3,5/2/2022 21:16,25.2,185.85,3.64,3.631
4,5/2/2022 22:16,25.29,185.79,3.64,3.631
5,5/2/2022 23:16,25.1,185.74,3.64,3.631
6,6/2/2022 0:16,24.86,185.71,3.64,3.631
7,6/2/2022 1:16,24.71,185.6,3.64,3.631
8,6/2/2022 2:16,24.64,185.54,3.64,3.631
9,6/2/2022 3:16,24.93,185.49,3.64,3.631
10,6/2/2022 4:16,25.32,185.46,3.65,3.641
11,6/2/2022 5:16,25.76,185.41,3.65,3.641
12,6/2/2022 6:16,25.88,185.46,3.65,3.641
13,6/2/2022 7:16,25.88,185.52,3.65,3.641
14,6/2/2022 8:16,26.1,185.44,3.66,3.651
15,6/2/2022 9:16,26.22,185.49,3.66,3.651
16,6/2/2022 10:16,26.19,185.54,3.66,3.651
17,6/2/2022 11:16,25.95,185.57,3.65,3.641
18,6/2/2022 12:16,25.78,185.6,3.65,3.641
19,6/2/2022 13:16,25.9,185.6,3.65,3.641
20,6/2/2022 14:16,26.71,185.47,3.66,3.651
21,6/2/2022 15:16,27.74,185.44,3.67,3.661
22,6/2/2022 16:16,28.43,185.58,3.68,3.671
23,6/2/2022 17:16,28.28,185.76,3.68,3.671
24,6/2/2022 18:16,28.01,185.9,3.67,3.661
25,6/2/2022 19:16,28.04,185.97,3.67,3.661
26,6/2/2022 20:16,28.18,186.04,3.67,3.661
27,6/2/2022 21:16,28.33,186.1,3.67,3.661
28,6/2/2022 22:16,28.43,186.16,3.67,3.661
29,6/2/2022 23:16,28.46,186.22,3.67,3.661
30,7/2/2022 0:16,28.38,186.27,3.67,3.661
31,7/2/2022 1:16,28.26,186.3,3.67,3.661
32,7/2/2022 2:16,28.09,186.33,3.66,3.651
33,7/2/2022 3:16,27.89,186.35,3.66,3.651
34,7/2/2022 4:16,27.69,186.37,3.66,3.651
35,7/2/2022 5:16,27.47,186.35,3.66,3.651
36,7/2/2022 6:16,27.27,186.32,3.65,3.641
37,7/2/2022 7:16,27.1,186.29,3.65,3.641
38,7/2/2022 8:16,26.98,186.24,3.65,3.641
39,7/2/2022 9:16,26.66,186.15,3.65,3.641
40,7/2/2022 10:16,26.41,186.05,3.65,3.641
41,7/2/2022 11:16,26.56,185.97,3.65,3.641
42,7/2/2022 12:16,27.03,185.91,3.66,3.651
43,7/2/2022 13:16,27.62,185.85,3.67,3.661
44,7/2/2022 14:16,28.11,185.85,3.67,3.661
45,7/2/2022 15:16,28.56,185.88,3.68,3.671
46,7/2/2022 16:16,29.05,185.93,3.68,3.671
47,7/2/2022 17:16,29.43,186.02,3.68,3.671
48,7/2/2022 18:16,29.3,186.15,3.68,3.671
49,7/2/2022 19:16,29.25,186.24,3.68,3.671
50,7/2/2022 20:16,29.23,186.32,3.68,3.671
51,7/2/2022 21:16,29.2,186.4,3.67,3.661
52,7/2/2022 22:16,29.15,186.44,3.67,3.661
53,7/2/2022 23:16,29.08,186.49,3.67,3.661
54,8/2/2022 0:16,28.98,186.52,3.67,3.661
55,8/2/2022 1:16,28.85,186.55,3.67,3.661
56,8/2/2022 2:16,28.71,186.57,3.67,3.661
57,8/2/2022 3:16,28.53,186.57,3.66,3.651
58,8/2/2022 4:16,28.28,186.55,3.66,3.651
59,8/2/2022 5:16,28.01,186.52,3.66,3.651
60,8/2/2022 6:16,27.74,186.46,3.66,3.651
61,8/2/2022 7:16,27.49,186.37,3.66,3.651
62,8/2/2022 8:16,27.37,186.26,3.66,3.651
63,8/2/2022 9:16,27.49,186.16,3.66,3.651
64,8/2/2022 10:16,28.04,186.08,3.67,3.661
65,8/2/2022 11:16,28.8,185.99,3.68,3.671
66,8/2/2022 12:16,29.7,185.96,3.69,3.681
67,8/2/2022 13:16,30.69,186.12,3.7,3.691
68,8/2/2022 14:16,31.7,186.4,3.7,3.691
69,8/2/2022 15:16,32.71,186.77,3.71,3.701
70,8/2/2022 16:16,33.67,187.15,3.71,3.701
71,8/2/2022 17:16,34.14,187.51,3.71,3.701
72,8/2/2022 18:16,34.32,187.76,3.71,3.701
73,8/2/2022 19:16,34.24,187.93,3.7,3.691
74,8/2/2022 20:16,33.25,188.05,3.69,3.681
75,8/2/2022 21:16,32.11,187.96,3.68,3.671
76,8/2/2022 22:16,31.17,187.82,3.67,3.661
77,8/2/2022 23:16,30.36,187.62,3.67,3.661
78,9/2/2022 0:16,29.7,187.38,3.66,3.651
79,9/2/2022 1:16,29.13,187.12,3.66,3.651
80,9/2/2022 2:16,28.68,186.85,3.66,3.651
81,9/2/2022 3:16,28.31,186.62,3.66,3.651
82,9/2/2022 4:16,27.96,186.4,3.66,3.651
83,9/2/2022 5:16,27.69,186.22,3.66,3.651
84,9/2/2022 6:16,27.42,186.07,3.66,3.651
85,9/2/2022 7:16,27.94,185.87,3.67,3.661
86,9/2/2022 8:16,28.95,185.79,3.68,3.671
87,9/2/2022 9:16,28.31,185.99,3.67,3.661
88,9/2/2022 10:16,28.63,-6.34,6.96,6.951
89,9/2/2022 11:16,28.01,-26.13,7.3,7.291
90,9/2/2022 12:16,28.83,-26.83,7.31,7.301
91,9/2/2022 13:16,29.45,-26.03,7.3,7.291
92,9/2/2022 14:16,30.23,-33.16,7.42,7.411
93,9/2/2022 15:16,30.84,-43.99,7.6,7.591
94,9/2/2022 16:16,31.65,-56.95,7.82,7.811
95,9/2/2022 17:16,31.93,-63.81,7.93,7.921
96,9/2/2022 18:16,31.09,-53.66,7.76,7.751
97,9/2/2022 19:16,30.71,-46.86,7.65,7.641
98,9/2/2022 20:16,30,-34.33,7.44,7.431
99,9/2/2022 21:16,29.23,-23.02,7.24,7.231
100,9/2/2022 22:16,28.48,-20.41,7.2,7.191
101,9/2/2022 23:16,26.68,-20.55,7.2,7.191
102,10/2/2022 0:16,25.59,-13.36,7.08,7.071
103,10/2/2022 1:16,25.15,-17.42,7.15,7.141
104,10/2/2022 2:16,27.08,-27.97,7.33,7.321
105,10/2/2022 3:16,28.21,-35.72,7.46,7.451
106,10/2/2022 4:16,28.9,-64.64,7.96,7.951
107,10/2/2022 5:16,28.85,-64.61,7.95,7.941
108,10/2/2022 6:16,28.75,-62.55,7.92,7.911
109,10/2/2022 7:16,28.71,-51.95,7.74,7.731
110,10/2/2022 8:16,28.43,-42.2,7.57,7.561
111,10/2/2022 9:16,28.31,-38.81,7.52,7.511
112,10/2/2022 10:16,28.63,-40.24,7.54,7.531
113,10/2/2022 11:16,28.75,-30.02,7.36,7.351
114,10/2/2022 12:16,29.08,-23.52,7.25,7.241
115,10/2/2022 13:16,29.78,-22.92,7.24,7.231
116,10/2/2022 14:16,31.27,-26.81,7.31,7.301
117,10/2/2022 15:16,31.91,-36.95,7.48,7.471
118,10/2/2022 16:16,32.71,-50.67,7.71,7.701
119,10/2/2022 17:16,31.96,-65.47,7.96,7.951
120,10/2/2022 18:16,31.65,-64.03,7.94,7.931
121,10/2/2022 19:16,31.42,-60.35,7.87,7.861
122,10/2/2022 20:16,31.29,-52.44,7.74,7.731
123,10/2/2022 21:16,30.89,-32.3,7.4,7.391
124,10/2/2022 22:16,29.48,-18.83,7.17,7.161
125,10/2/2022 23:16,27.59,-52.08,7.74,7.731
126,11/2/2022 0:16,26.12,-49.75,7.71,7.701
127,11/2/2022 1:16,25.68,-39.69,7.54,7.531
128,11/2/2022 2:16,25.46,-29.45,7.36,7.351
129,11/2/2022 3:16,27.89,-27.55,7.32,7.311
130,11/2/2022 4:16,29.08,-48.77,7.68,7.671
131,11/2/2022 5:16,29.13,-63.33,7.93,7.921
132,11/2/2022 6:16,29.1,-65.3,7.97,7.961
133,11/2/2022 7:16,29.08,-64.05,7.94,7.931
134,11/2/2022 8:16,29.05,-62.74,7.92,7.911
135,11/2/2022 9:16,29.1,-60.16,7.88,7.871
136,11/2/2022 10:16,29.18,-53.63,7.77,7.761
137,11/2/2022 11:16,29.23,-38.08,7.5,7.491
138,11/2/2022 12:16,29.4,-25.94,7.29,7.281
139,11/2/2022 13:16,29.95,-24.22,7.26,7.251
140,11/2/2022 14:16,30.99,-26.16,7.3,7.291
141,11/2/2022 15:16,32.42,-34.49,7.44,7.431
142,11/2/2022 16:16,32.91,-57,7.81,7.801
143,11/2/2022 17:16,32.42,-68.85,8.02,8.011
144,11/2/2022 18:16,31.75,-69.25,8.02,8.011
145,11/2/2022 19:16,31.42,-67.69,8,7.991
146,11/2/2022 20:16,31.37,-63.1,7.92,7.911
147,11/2/2022 21:16,31.32,-46.38,7.64,7.631
148,11/2/2022 22:16,30.18,-21.99,7.23,7.221
149,11/2/2022 23:16,28.09,-51.99,7.74,7.731
150,12/2/2022 0:16,26.15,-50.64,7.72,7.711
151,12/2/2022 1:16,25.93,-46.6,7.65,7.641
152,12/2/2022 2:16,25.83,-43.31,7.6,7.591
153,12/2/2022 3:16,25.59,-42.75,7.59,7.581
154,12/2/2022 4:16,28.9,-43.1,7.59,7.581
155,12/2/2022 5:16,29.08,-63.6,7.94,7.931
156,12/2/2022 6:16,29.05,-63.17,7.93,7.921
157,12/2/2022 7:16,29,-62.33,7.92,7.911
158,12/2/2022 8:16,28.98,-59.31,7.86,7.851
159,12/2/2022 9:16,29.05,-51.56,7.73,7.721
160,12/2/2022 10:16,29.1,-51.08,7.72,7.711
161,12/2/2022 11:16,29.33,-41.16,7.55,7.541
162,12/2/2022 12:16,29.45,-27.8,7.33,7.321
163,12/2/2022 13:16,29.98,-24.91,7.28,7.271
164,12/2/2022 14:16,31.04,-27.78,7.32,7.311
165,12/2/2022 15:16,32.47,-28.92,7.34,7.331
166,12/2/2022 16:16,32.78,-44.72,7.61,7.601
167,12/2/2022 17:16,32.37,-51.19,7.72,7.711
168,12/2/2022 18:16,32.42,-61,7.88,7.871
169,12/2/2022 19:16,32.32,-65.49,7.96,7.951
170,12/2/2022 20:16,31.96,-56.33,7.81,7.801
171,12/2/2022 21:16,31.55,-42,7.56,7.551
172,12/2/2022 22:16,30.69,-26.09,7.3,7.291
173,12/2/2022 23:16,29.6,-19.5,7.18,7.171
174,13/2/2022 0:16,26.44,-45.02,7.63,7.621
175,13/2/2022 1:16,26,-35.09,7.46,7.451
176,13/2/2022 2:16,25.66,-30.34,7.37,7.361
177,13/2/2022 3:16,25.61,-25.67,7.29,7.281
178,13/2/2022 4:16,27.49,-45.64,7.63,7.621
179,13/2/2022 5:16,28.98,-60.67,7.89,7.881
180,13/2/2022 6:16,28.63,-57.75,7.84,7.831
181,13/2/2022 7:16,27.99,-48.85,7.69,7.681
182,13/2/2022 8:16,28.18,-48.25,7.68,7.671
183,13/2/2022 9:16,28.09,-45.31,7.63,7.621
184,13/2/2022 10:16,27.91,-41.52,7.56,7.551
185,13/2/2022 11:16,27.89,-35.67,7.46,7.451
186,13/2/2022 12:16,28.04,-27.69,7.33,7.321
187,13/2/2022 13:16,28.75,-24.2,7.27,7.261
188,13/2/2022 14:16,29.78,-24.69,7.27,7.261
189,13/2/2022 15:16,34.19,28.36,6.38,6.371
190,13/2/2022 16:16,31.27,-38.53,7.51,7.501
191,13/2/2022 17:16,30.51,-46.25,7.64,7.631
192,13/2/2022 18:16,30.66,-52.72,7.75,7.741
193,13/2/2022 19:16,30.58,-56.53,7.81,7.801
194,13/2/2022 20:16,30.69,-55.99,7.8,7.791
195,13/2/2022 21:16,30.33,-39,7.52,7.511
196,13/2/2022 22:16,29.33,-44.67,7.61,7.601
197,13/2/2022 23:16,28.73,-21.47,7.22,7.211
198,14/2/2022 0:16,27.67,-26.78,7.31,7.301
199,14/2/2022 1:16,25.9,-18.97,7.18,7.171
200,14/2/2022 2:16,25.83,-5,6.94,6.931
201,14/2/2022 3:16,25.13,-58.61,7.86,7.851
202,14/2/2022 4:16,26.22,-39.67,7.53,7.521
203,14/2/2022 5:16,28.09,-60.27,7.88,7.871
204,14/2/2022 6:16,27.54,-53.16,7.76,7.751
205,14/2/2022 7:16,27.12,-47.75,7.67,7.661
206,14/2/2022 8:16,27.1,-45.55,7.63,7.621
207,14/2/2022 9:16,27.25,-47.13,7.66,7.651
208,14/2/2022 10:16,28.26,-53.45,7.77,7.761
209,14/2/2022 11:16,28.68,-52.45,7.75,7.741
210,14/2/2022 12:16,28.71,-48.3,7.68,7.671
211,14/2/2022 13:16,28.63,-45,7.62,7.611
212,14/2/2022 14:16,28.04,-33.83,7.43,7.421
213,14/2/2022 15:16,28.61,-32.39,7.41,7.401
214,14/2/2022 16:16,29.35,-38.59,7.51,7.501
215,14/2/2022 17:16,29.23,-53.72,7.77,7.761
216,14/2/2022 18:16,29.33,-62.61,7.92,7.911
217,14/2/2022 19:16,29.35,-66.81,7.99,7.981
218,14/2/2022 20:16,29.1,-64.36,7.95,7.941
219,14/2/2022 21:16,29.05,-55.61,7.8,7.791
220,14/2/2022 22:16,28.61,-54.03,7.77,7.761
221,14/2/2022 23:16,28.36,-38.61,7.51,7.501
222,15/2/2022 0:16,27.91,-24.69,7.27,7.261
223,15/2/2022 1:16,25.98,-65.86,7.99,7.981
224,15/2/2022 2:16,25.59,-56.24,7.82,7.811
225,15/2/2022 3:16,24.93,-60.77,7.9,7.891
226,15/2/2022 4:16,25.46,-55.2,7.8,7.791
227,15/2/2022 5:16,27.62,-55.72,7.81,7.801
228,15/2/2022 6:16,27.84,-57.19,7.83,7.821
229,15/2/2022 7:16,27.44,-53.53,7.77,7.761
230,15/2/2022 8:16,27.37,-51.03,7.73,7.721
231,15/2/2022 9:16,27.69,-49.38,7.7,7.691
232,15/2/2022 10:16,27.91,-50.39,7.71,7.701
233,15/2/2022 11:16,28.73,-54.49,7.78,7.771
234,15/2/2022 12:16,28.58,-49.17,7.69,7.681
235,15/2/2022 13:16,28.43,-37.11,7.49,7.481
236,15/2/2022 14:16,28.36,-27.64,7.32,7.311
237,15/2/2022 15:16,28.33,-41,7.55,7.541
238,15/2/2022 16:16,28.51,-32.69,7.41,7.401
239,15/2/2022 17:16,28.85,-45.13,7.62,7.611
240,15/2/2022 18:16,29.33,-52.11,7.74,7.731
241,15/2/2022 19:16,29.55,-61.08,7.89,7.881
242,15/2/2022 20:16,29.38,-62.61,7.92,7.911
243,15/2/2022 21:16,29.28,-58.31,7.85,7.841
244,15/2/2022 22:16,28.66,-46.1,7.64,7.631
245,15/2/2022 23:16,27.94,-23.02,7.25,7.241
246,16/2/2022 0:16,27.67,-18.3,7.16,7.151
247,16/2/2022 1:16,26.9,-47.42,7.67,7.661
248,16/2/2022 2:16,26.07,-44.45,7.62,7.611
249,16/2/2022 3:16,26.07,-43.03,7.59,7.581
250,16/2/2022 4:16,25.81,-42.27,7.58,7.571
251,16/2/2022 5:16,26.63,-33.31,7.42,7.411
252,16/2/2022 6:16,28.13,-54.8,7.79,7.781
253,16/2/2022 7:16,27.91,-51.41,7.73,7.721
254,16/2/2022 8:16,28.09,-50.14,7.71,7.701
255,16/2/2022 9:16,27.52,-41.92,7.57,7.561
256,16/2/2022 10:16,27.67,-41.33,7.56,7.551
257,16/2/2022 11:16,28.16,-42.39,7.58,7.571
258,16/2/2022 12:16,28.38,-38.59,7.51,7.501
259,16/2/2022 13:16,28.68,-32.7,7.41,7.401
260,16/2/2022 14:16,29.25,-24.49,7.27,7.261
261,16/2/2022 15:16,29.98,-34.09,7.43,7.421
262,16/2/2022 16:16,34.46,8.61,6.71,6.701
263,16/2/2022 17:16,31.55,-40.7,7.54,7.531
264,16/2/2022 18:16,31.52,-56.86,7.82,7.811
265,16/2/2022 19:16,31.47,-63.99,7.94,7.931
266,16/2/2022 20:16,31.29,-66.89,7.99,7.981
267,16/2/2022 21:16,31.47,-64.6,7.95,7.941
268,16/2/2022 22:16,31.37,-56.08,7.8,7.791
269,16/2/2022 23:16,30.21,-33.2,7.42,7.411
270,17/2/2022 0:16,29.15,-18.8,7.17,7.161
271,17/2/2022 1:16,28.68,-19.03,7.18,7.171
272,17/2/2022 2:16,27.05,-63.91,7.95,7.941
273,17/2/2022 3:16,26.17,-58.61,7.86,7.851
274,17/2/2022 4:16,25.49,-71.28,8.08,8.071
275,17/2/2022 5:16,25.78,-74.19,8.13,8.121
276,17/2/2022 6:16,28.31,-54.38,7.78,7.771
277,17/2/2022 7:16,28.09,-46.66,7.65,7.641
278,17/2/2022 8:16,28.41,-52.38,7.75,7.741
279,17/2/2022 9:16,28.61,-53.39,7.76,7.751
280,17/2/2022 10:16,28.53,-49.1,7.69,7.681
281,17/2/2022 11:16,28.46,-46.35,7.64,7.631
282,17/2/2022 12:16,28.16,-37.86,7.5,7.491
283,17/2/2022 13:16,28.23,-28.55,7.34,7.331
284,17/2/2022 14:16,28.51,-21.34,7.22,7.211
285,17/2/2022 15:16,28.85,-19.78,7.19,7.181
286,17/2/2022 16:16,30.96,-25.58,7.29,7.281
287,17/2/2022 17:16,29.03,-30.8,7.38,7.371
288,17/2/2022 18:16,29.83,-61,7.89,7.881
289,17/2/2022 19:16,29.6,-61.13,7.89,7.881
290,17/2/2022 20:16,29.58,-63.81,7.94,7.931
291,17/2/2022 21:16,29.5,-62.13,7.91,7.901
292,17/2/2022 22:16,29.5,-59.88,7.87,7.861
293,17/2/2022 23:16,29.23,-46.11,7.64,7.631
294,18/2/2022 0:16,28.71,-28.09,7.33,7.321
295,18/2/2022 1:16,28.26,-20.22,7.2,7.191
296,18/2/2022 2:16,26.61,-43.85,7.6,7.591
297,18/2/2022 3:16,26.05,-40.5,7.55,7.541
298,18/2/2022 4:16,26.05,-36.91,7.49,7.481
299,18/2/2022 5:16,25.73,-36.27,7.48,7.471
300,18/2/2022 6:16,27.08,-38.69,7.52,7.511
301,18/2/2022 7:16,28.41,-56.11,7.81,7.801
302,18/2/2022 8:16,28.23,-53.03,7.76,7.751
303,18/2/2022 9:16,28.21,-49.28,7.69,7.681
304,18/2/2022 10:16,27.91,-42.02,7.57,7.561
305,18/2/2022 11:16,28.18,-43.45,7.6,7.591
306,18/2/2022 12:16,28.43,-41.86,7.57,7.561
307,18/2/2022 13:16,28.51,-35.95,7.47,7.461
308,18/2/2022 14:16,28.93,-27.55,7.32,7.311
309,18/2/2022 15:16,29.38,-22.72,7.24,7.231
310,18/2/2022 16:16,29.98,-44.75,7.61,7.601
311,18/2/2022 17:16,31.14,-13.86,7.09,7.081
312,18/2/2022 18:16,30.06,-39.88,7.53,7.521
313,18/2/2022 19:16,29.5,-56.67,7.82,7.811
314,18/2/2022 20:16,29.48,-51.55,7.73,7.721
315,18/2/2022 21:16,29.78,-51.78,7.73,7.721
316,18/2/2022 22:16,29.68,-52.1,7.74,7.731
317,18/2/2022 23:16,29.3,-47.08,7.65,7.641
318,19/2/2022 0:16,28.98,-43.39,7.59,7.581
319,19/2/2022 1:16,28.73,-25.52,7.29,7.281
320,19/2/2022 2:16,28.41,-18.83,7.17,7.161
321,19/2/2022 3:16,26.83,-44.17,7.61,7.601
322,19/2/2022 4:16,26.02,-43.1,7.59,7.581
323,19/2/2022 5:16,25.93,-43.52,7.6,7.591
324,19/2/2022 6:16,25.95,-45.92,7.64,7.631
325,19/2/2022 7:16,28.38,-51.36,7.73,7.721
326,19/2/2022 8:16,28.43,-50.28,7.71,7.701
327,19/2/2022 9:16,28.31,-45.39,7.63,7.621
328,19/2/2022 10:16,28.26,-42.06,7.57,7.561
329,19/2/2022 11:16,28.43,-43.2,7.59,7.581
330,19/2/2022 12:16,28.48,-39.72,7.53,7.521
331,19/2/2022 13:16,28.56,-36.03,7.47,7.461
332,19/2/2022 14:16,28.36,-24.63,7.27,7.261
333,19/2/2022 15:16,28.66,-19.23,7.18,7.171
334,19/2/2022 16:16,29.03,-20.23,7.2,7.191
335,19/2/2022 17:16,32.52,-2.59,6.9,6.891
336,19/2/2022 18:16,29.18,-14.95,7.11,7.101
337,19/2/2022 19:16,29.38,-41.83,7.56,7.551
338,19/2/2022 20:16,29,-59.56,7.87,7.861
339,19/2/2022 21:16,28.88,-55.33,7.8,7.791
340,19/2/2022 22:16,29,-45.19,7.62,7.611
341,19/2/2022 23:16,28.88,-42.61,7.58,7.571
342,20/2/2022 0:16,28.53,-39.08,7.52,7.511
343,20/2/2022 1:16,28.38,-29.44,7.36,7.351
344,20/2/2022 2:16,28.16,-18.03,7.16,7.151
345,20/2/2022 3:16,27.25,-44.11,7.61,7.601
346,20/2/2022 4:16,25.88,-57.11,7.84,7.831
347,20/2/2022 5:16,25.85,-55.86,7.81,7.801
348,20/2/2022 6:16,25.54,-61.55,7.91,7.901
349,20/2/2022 7:16,27.27,-30.25,7.37,7.361
350,20/2/2022 8:16,27.49,-40.86,7.55,7.541
351,20/2/2022 9:16,27.84,-41.02,7.55,7.541
352,20/2/2022 10:16,28.48,-48.03,7.67,7.661
353,20/2/2022 11:16,28.16,-40.24,7.54,7.531
354,20/2/2022 12:16,28.28,-37.69,7.5,7.491
355,20/2/2022 13:16,28.83,-37.53,7.49,7.481
356,20/2/2022 14:16,28.83,-28.63,7.34,7.331
357,20/2/2022 15:16,28.9,-20.59,7.2,7.191
358,20/2/2022 16:16,28.78,-17.17,7.15,7.141
359,20/2/2022 17:16,28.21,-43.88,7.6,7.591
360,20/2/2022 18:16,27.4,-35.03,7.45,7.441
361,20/2/2022 19:16,27.91,-26.78,7.31,7.301
362,20/2/2022 20:16,28.23,-32.55,7.41,7.401
363,20/2/2022 21:16,28.48,-46.1,7.64,7.631
364,20/2/2022 22:16,28.41,-47.78,7.67,7.661
365,20/2/2022 23:16,28.46,-48.97,7.69,7.681
366,21/2/2022 0:16,27.96,-38.45,7.51,7.501
367,21/2/2022 1:16,27.76,-26.88,7.31,7.301
368,21/2/2022 2:16,27.69,-17.56,7.15,7.141
369,21/2/2022 3:16,27.57,-13.63,7.08,7.071
370,21/2/2022 4:16,26.68,-43.67,7.6,7.591
371,21/2/2022 5:16,25.76,-39.42,7.53,7.521
372,21/2/2022 6:16,25.73,-37.38,7.5,7.491
373,21/2/2022 7:16,27,-21.59,7.22,7.211
374,21/2/2022 8:16,27.76,-45.63,7.63,7.621
375,21/2/2022 9:16,28.41,-46.64,7.65,7.641
376,21/2/2022 10:16,28.66,-45.99,7.64,7.631
377,21/2/2022 11:16,29.3,-49.53,7.7,7.691
378,21/2/2022 12:16,29.13,-43.92,7.6,7.591
379,21/2/2022 13:16,29.05,-39.84,7.53,7.521
380,21/2/2022 14:16,29.08,-33.24,7.42,7.411
381,21/2/2022 15:16,28.66,-22.36,7.23,7.221
382,21/2/2022 16:16,28.88,-18.48,7.17,7.161
383,21/2/2022 17:16,28.93,-16.92,7.14,7.131
384,21/2/2022 18:16,28.06,-42.69,7.58,7.571
385,21/2/2022 19:16,27.4,-37.47,7.49,7.481
386,21/2/2022 20:16,28.43,-25.47,7.29,7.281
387,21/2/2022 21:16,28.8,-28.91,7.35,7.341
388,21/2/2022 22:16,29.28,-36.94,7.48,7.471
389,21/2/2022 23:16,29.45,-41.11,7.55,7.541
390,22/2/2022 0:16,29.53,-49.85,7.7,7.691
391,22/2/2022 1:16,29.35,-42.19,7.57,7.561
392,22/2/2022 2:16,28.95,-35.2,7.45,7.441
393,22/2/2022 3:16,28.66,-27.78,7.33,7.321
394,22/2/2022 4:16,28.36,-21.58,7.22,7.211
395,22/2/2022 5:16,28.18,-16.3,7.13,7.121
396,22/2/2022 6:16,27.94,-12.39,7.06,7.051
397,22/2/2022 7:16,27.99,-16.25,7.13,7.121
398,22/2/2022 8:16,28.11,-26.88,7.31,7.301
399,22/2/2022 9:16,28.63,-40.94,7.55,7.541
400,22/2/2022 10:16,28.95,-42.05,7.57,7.561
401,22/2/2022 11:16,29.68,-45.52,7.63,7.621
402,22/2/2022 12:16,29.43,-40.99,7.55,7.541
403,22/2/2022 13:16,29.43,-36.44,7.47,7.461
404,22/2/2022 14:16,29.48,-35.31,7.45,7.441
405,22/2/2022 15:16,29.08,-20.13,7.2,7.191
406,22/2/2022 16:16,28.78,-16.09,7.13,7.121
407,22/2/2022 17:16,28.66,-15.06,7.11,7.101
408,22/2/2022 18:16,28.46,-21.81,7.22,7.211
409,22/2/2022 19:16,27,-43.7,7.6,7.591
410,22/2/2022 20:16,26.83,-41.33,7.56,7.551
411,22/2/2022 21:16,27.86,-17.47,7.15,7.141
412,22/2/2022 22:16,27.86,-18.84,7.17,7.161
413,22/2/2022 23:16,28.18,-23.72,7.26,7.251
414,23/2/2022 0:16,28.78,-37.28,7.49,7.481
415,23/2/2022 1:16,28.56,-31.61,7.39,7.381
416,23/2/2022 2:16,28.33,-28.08,7.33,7.321
417,23/2/2022 3:16,28.26,-27.8,7.33,7.321
418,23/2/2022 4:16,28.28,-27.31,7.32,7.311
419,23/2/2022 5:16,28.16,-25.31,7.28,7.271
420,23/2/2022 6:16,28.26,-22.06,7.23,7.221
421,23/2/2022 7:16,28.13,-18.84,7.17,7.161
422,23/2/2022 8:16,28.04,-17.17,7.15,7.141
423,23/2/2022 9:16,28.13,-17.44,7.15,7.141
424,23/2/2022 10:16,28.61,-18.77,7.17,7.161
425,23/2/2022 11:16,29.73,-29.19,7.35,7.341
426,23/2/2022 12:16,30.64,-38.95,7.51,7.501
427,23/2/2022 13:16,31.24,-43.8,7.59,7.581
428,23/2/2022 14:16,30.99,-38.3,7.5,7.491
429,23/2/2022 15:16,30.81,-35.58,7.46,7.451
430,23/2/2022 16:16,30.58,-23.47,7.25,7.241
431,23/2/2022 17:16,30.11,-15.45,7.12,7.111
432,23/2/2022 18:16,29.58,-10.14,7.03,7.021
433,23/2/2022 19:16,29.15,-27.49,7.32,7.311
434,23/2/2022 20:16,27.12,-47.06,7.66,7.651
435,23/2/2022 21:16,26.54,-47.83,7.67,7.661
436,23/2/2022 22:16,26.1,-47,7.66,7.651
437,23/2/2022 23:16,26.56,-45.41,7.63,7.621
438,24/2/2022 0:16,29.45,-43.14,7.59,7.581
439,24/2/2022 1:16,30.18,-55.31,7.79,7.781
440,24/2/2022 2:16,29.4,-56.83,7.82,7.811
441,24/2/2022 3:16,29.28,-56.63,7.82,7.811
442,24/2/2022 4:16,29.18,-55.56,7.8,7.791
443,24/2/2022 5:16,29.13,-54.64,7.78,7.771
444,24/2/2022 6:16,29.23,-51.88,7.74,7.731
445,24/2/2022 7:16,29.2,-48.58,7.68,7.671
446,24/2/2022 8:16,29.25,-42.42,7.58,7.571
447,24/2/2022 9:16,29.25,-36.3,7.47,7.461
448,24/2/2022 10:16,29.35,-27.83,7.33,7.321
449,24/2/2022 11:16,30.16,-23.52,7.25,7.241
450,24/2/2022 12:16,31.35,-30.58,7.37,7.361
451,24/2/2022 13:16,33.12,-47,7.65,7.641
452,24/2/2022 14:16,33.88,-56.56,7.8,7.791
453,24/2/2022 15:16,34.14,-61.83,7.89,7.881
454,24/2/2022 16:16,33.8,-59.45,7.85,7.841
455,24/2/2022 17:16,33.48,-51.58,7.72,7.711
456,24/2/2022 18:16,32.55,-33,7.41,7.401
457,24/2/2022 19:16,31.17,-16.09,7.13,7.121
458,24/2/2022 20:16,30.28,-12.69,7.07,7.061
459,24/2/2022 21:16,28.33,-45.42,7.63,7.621
460,24/2/2022 22:16,27.84,-42.39,7.58,7.571
461,24/2/2022 23:16,27.67,-36.22,7.47,7.461
462,25/2/2022 0:16,27.52,-29.64,7.36,7.351
463,25/2/2022 1:16,28.13,-35.59,7.46,7.451
464,25/2/2022 2:16,29.45,-26.3,7.3,7.291
465,25/2/2022 3:16,30.03,-43.11,7.59,7.581
466,25/2/2022 4:16,30.11,-51.28,7.72,7.711
467,25/2/2022 5:16,29.83,-58.11,7.84,7.831
468,25/2/2022 6:16,29.8,-55.99,7.81,7.801
469,25/2/2022 7:16,29.83,-52.58,7.75,7.741
470,25/2/2022 8:16,29.9,-45.31,7.62,7.611
