Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:54:11,    1666497251454,  728.54,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.802,   590.908,    965.358,    374.450,  0.3879,  0.6337,   157.00,  0.2000,     0.000,    5.800,  0.000,      415,  0.000,      924,  0.000,     3744, 0.0102,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.458,   716.39,   327.93,  0.168,      20.00,    0.000,    600.00, 2291.45,   0.000,     0.0,     0.0,     0.0,     0.0,     646,    1.5278,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:54:26,    1666497266163,  751.49,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.430,   610.495,    968.890,    358.394,  0.3699,  0.5871,   157.82,  0.2000,     0.000,    5.434,  0.000,      431,  0.000,      926,  0.000,     3524, 0.0110,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.504,   737.41,   371.32,  0.160,      20.00,    0.000,    600.00, 2482.74,   0.000,     0.0,     0.0,     0.0,     0.0,     649,    1.6317,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:54:38,    1666497278751,  749.99,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.695,   610.826,    974.641,    363.815,  0.3733,  0.5956,   158.26,  0.2000,     0.000,    5.157,  0.000,      424,  0.000,      936,  0.000,     4052, 0.0039,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.518,   695.94,   360.30,  0.165,      20.00,    0.000,    600.00, 2567.67,   0.000,     0.0,     0.0,     0.0,     0.0,     786,    1.6446,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:54:51,    1666497291414,  752.35,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.024,   611.532,    976.018,    364.485,  0.3734,  0.5960,   158.46,  0.2000,     0.000,    5.217,  0.000,      426,  0.000,      932,  0.000,     3460, 0.0096,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.507,   750.75,   380.86,  0.163,      20.00,    0.000,    600.00, 2126.31,   0.000,     0.0,     0.0,     0.0,     0.0,     663,    1.6963,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:55:06,    1666497306126,  773.43,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.806,   613.760,    961.392,    347.632,  0.3616,  0.5664,   157.66,  0.2000,     0.000,    4.921,  0.000,      431,  0.000,      937,  0.000,     3798, 0.0086,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.558,   743.55,   414.87,  0.161,      20.00,    0.000,    600.00, 2796.60,   0.000,     0.0,     0.0,     0.0,     0.0,     772,    1.7886,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:55:18,    1666497318720,  773.12,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.416,   611.658,    960.798,    349.141,  0.3634,  0.5708,   157.58,  0.2000,     0.000,    4.644,  0.000,      421,  0.000,      878,  0.000,     3303, 0.0105,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.551,   779.79,   429.53,  0.160,      20.00,    0.000,    600.00, 2648.83,   0.000,     0.0,     0.0,     0.0,     0.0,     711,    1.7575,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:55:31,    1666497331332,  770.72,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.283,   615.028,    966.671,    351.643,  0.3638,  0.5718,   157.82,  0.2000,     0.000,    4.781,  0.000,      429,  0.000,      943,  0.000,     3995, 0.0052,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.567,   723.87,   410.71,  0.158,      20.00,    0.000,    600.00, 2638.06,   0.000,     0.0,     0.0,     0.0,     0.0,     836,    1.7937,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:55:46,    1666497346030,  816.84,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     18.708,   633.524,    968.425,    334.901,  0.3458,  0.5286,   156.02,  0.2000,     0.000,    4.262,  0.000,      427,  0.000,      886,  0.000,     3152, 0.0166,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.626,   836.06,   522.97,  0.159,      20.00,    0.000,    600.00, 2994.61,   0.000,     0.0,     0.0,     0.0,     0.0,     739,    1.9682,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:55:58,    1666497358652,  816.44,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.945,   630.996,    967.758,    336.762,  0.3480,  0.5337,   156.28,  0.2000,     0.000,    4.367,  0.000,      428,  0.000,      914,  0.000,     3291, 0.0142,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.634,   824.48,   522.88,  0.157,      20.00,    0.000,    600.00, 2300.04,   0.000,     0.0,     0.0,     0.0,     0.0,     754,    1.9873,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:56:11,    1666497371265,  815.07,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.235,   630.871,    970.009,    339.138,  0.3496,  0.5376,   156.80,  0.2000,     0.000,    4.328,  0.000,      425,  0.000,      890,  0.000,     3041, 0.0159,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.628,   853.98,   536.03,  0.159,      20.00,    0.000,    600.00, 2789.05,   0.000,     0.0,     0.0,     0.0,     0.0,     703,    1.9990,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:56:26,    1666497386027,  914.94,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.169,   664.850,    970.285,    305.435,  0.3148,  0.4594,   151.02,  0.2000,     0.000,    3.686,  0.000,      413,  0.000,      770,  0.000,     3259, 0.0239,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.812,   874.59,   710.57,  0.159,      20.00,    0.000,    600.00, 2149.23,   0.000,     0.0,     0.0,     0.0,     0.0,     884,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:56:38,    1666497398640,  908.44,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.325,   652.377,    956.956,    304.579,  0.3183,  0.4669,   150.69,  0.2000,     0.000,    3.776,  0.000,      414,  0.000,      779,  0.000,     3169, 0.0205,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.812,   888.74,   721.90,  0.151,      20.00,    0.000,    600.00, 2593.35,   0.000,     0.0,     0.0,     0.0,     0.0,     839,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:56:51,    1666497411256,  904.65,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.228,   644.990,    953.231,    308.242,  0.3234,  0.4779,   149.08,  0.2000,     0.000,    3.684,  0.000,      397,  0.000,      734,  0.000,     2730, 0.0225,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.775,   973.55,   754.85,  0.160,      20.00,    0.000,    600.00, 2383.68,   0.000,     0.0,     0.0,     0.0,     0.0,     741,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:57:06,    1666497426014, 1000.13,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.259,   664.530,    946.400,    281.870,  0.2978,  0.4242,   144.70,  0.2000,     0.000,    3.615,  0.000,      391,  0.000,      692,  0.000,     3142, 0.0282,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.938,   970.42,   910.16,  0.162,      20.00,    0.000,    600.00, 2596.51,   0.000,     0.0,     0.0,     0.0,     0.0,     869,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:57:18,    1666497438663,  990.17,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.469,   647.537,    925.671,    278.134,  0.3005,  0.4295,   142.38,  0.2000,     0.000,    3.462,  0.000,      387,  0.000,      634,  0.000,     2435, 0.0307,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.859,  1102.56,   947.46,  0.161,      20.00,    0.000,    600.00, 2341.71,   0.000,     0.0,     0.0,     0.0,     0.0,     703,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:57:31,    1666497451294,  981.60,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.926,   633.732,    909.924,    276.192,  0.3035,  0.4358,   141.71,  0.2000,     0.000,    3.428,  0.000,      383,  0.000,      624,  0.000,     2385, 0.0296,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.856,  1122.29,   960.83,  0.162,      20.00,    0.000,    600.00, 2343.12,   0.000,     0.0,     0.0,     0.0,     0.0,     696,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:57:46,    1666497466056, 1060.78,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.483,   642.324,    897.511,    255.187,  0.2843,  0.3973,   137.78,  0.2000,     0.000,    3.305,  0.000,      384,  0.000,      595,  0.000,     2613, 0.0323,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.990,  1117.45,  1106.07,  0.160,      20.00,    0.000,    600.00, 2175.51,   0.000,     0.0,     0.0,     0.0,     0.0,     791,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:57:58,    1666497478689, 1048.32,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.846,   624.630,    875.977,    251.347,  0.2869,  0.4024,   136.34,  0.2000,     0.000,    3.502,  0.000,      382,  0.000,      596,  0.000,     2648, 0.0299,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.974,  1151.06,  1121.42,  0.162,      20.00,    0.000,    600.00, 1964.64,   0.000,     0.0,     0.0,     0.0,     0.0,     756,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:58:11,    1666497491359, 1038.92,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.282,   611.375,    859.883,    248.508,  0.2890,  0.4065,   135.57,  0.2000,     0.000,    3.460,  0.000,      378,  0.000,      584,  0.000,     2441, 0.0303,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.949,  1201.24,  1139.62,  0.159,      20.00,    0.000,    600.00, 2311.93,   0.000,     0.0,     0.0,     0.0,     0.0,     705,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:58:26,    1666497506119, 1116.92,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.746,   613.464,    843.646,    230.182,  0.2728,  0.3752,   131.43,  0.2000,     0.000,    3.391,  0.000,      382,  0.000,      566,  0.000,     2722, 0.0326,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.071,  1186.38,  1271.12,  0.157,      20.00,    0.000,    600.00, 2164.64,   0.000,     0.0,     0.0,     0.0,     0.0,     803,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:58:38,    1666497518740, 1106.57,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.174,   598.440,    826.043,    227.603,  0.2755,  0.3803,   128.99,  0.2000,     0.000,    3.017,  0.000,      377,  0.000,      507,  0.000,     2134, 0.0348,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.991,  1318.55,  1307.22,  0.161,      20.00,    0.000,    600.00, 2442.71,   0.000,     0.0,     0.0,     0.0,     0.0,     707,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:58:51,    1666497531332, 1097.50,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.815,   586.615,    814.121,    227.506,  0.2794,  0.3878,   125.82,  0.2000,     0.000,    3.133,  0.000,      365,  0.000,      506,  0.000,     2072, 0.0344,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.951,  1407.76,  1338.20,  0.169,      20.00,    0.000,    600.00, 2036.05,   0.000,     0.0,     0.0,     0.0,     0.0,     661,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\9_data.csv                                                                                        ,2022/10/23, 14:59:06,    1666497546052,  700.36,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.760,   467.095,    836.298,    369.203,  0.4415,  0.7904,   128.55,  0.2000,     0.000,    7.175,  0.000,      326,  0.000,      811,  0.000,     9984, 0.0445,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.360,   893.21,   321.73,  0.188,      20.00,    0.000,    600.00, 1872.71,   0.000,     0.0,     0.0,     0.0,     0.0,    1391,    2.0000,
