Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:41:22,    1666510882097,-1147.31,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.473,   977.604,   1682.356,    704.752,  0.4189,  0.7209,   136.60,  0.2000,     0.000,    3.236,  0.000,      362,  0.000,      697,  0.000,     2107, 0.0242,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.454,  1175.17,   533.79,  0.194,      20.00,    0.000,    600.00, 2820.57,   0.000,     0.0,     0.0,     0.0,     0.0,     651,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:41:37,    1666510896817,-1073.96,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.626,   991.624,   1656.371,    664.747,  0.4013,  0.6704,   137.99,  0.2000,     0.000,    3.143,  0.000,      345,  0.000,      564,  0.000,     2086, 0.0280,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.475,  1261.89,   599.83,  0.192,      20.00,    0.000,    600.00, 2266.08,   0.000,     0.0,     0.0,     0.0,     0.0,     664,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:41:49,    1666510909433,-1072.64,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.937,   986.985,   1656.136,    669.152,  0.4040,  0.6780,   137.70,  0.2000,     0.000,    3.186,  0.000,      345,  0.000,      593,  0.000,     2150, 0.0258,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.481,  1238.01,   594.87,  0.192,      20.00,    0.000,    600.00, 2353.05,   0.000,     0.0,     0.0,     0.0,     0.0,     675,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:42:02,    1666510922059,-1076.69,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.154,   978.529,   1643.648,    665.120,  0.4047,  0.6797,   138.16,  0.2000,     0.000,    3.090,  0.000,      346,  0.000,      586,  0.000,     2082, 0.0257,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.483,  1236.66,   596.73,  0.190,      20.00,    0.000,    600.00, 2282.57,   0.000,     0.0,     0.0,     0.0,     0.0,     674,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:42:16,    1666510936782, -920.95,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.839,  1010.635,   1609.347,    598.713,  0.3720,  0.5924,   140.20,  0.2000,     0.000,    3.469,  0.000,      325,  0.000,      476,  0.000,     2501, 0.0315,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.524,  1291.02,   676.29,  0.193,      20.00,    0.000,    600.00, 2220.43,   0.000,     0.0,     0.0,     0.0,     0.0,     721,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:42:29,    1666510949444, -924.25,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.721,   999.138,   1598.643,    599.504,  0.3750,  0.6000,   140.15,  0.2000,     0.000,    3.167,  0.000,      329,  0.000,      461,  0.000,     2137, 0.0310,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.521,  1332.55,   694.80,  0.189,      20.00,    0.000,    600.00, 2506.90,   0.000,     0.0,     0.0,     0.0,     0.0,     675,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:42:42,    1666510962085, -933.76,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.026,   993.097,   1594.099,    601.002,  0.3770,  0.6052,   140.09,  0.2000,     0.000,    3.192,  0.000,      329,  0.000,      467,  0.000,     2100, 0.0299,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.523,  1342.07,   701.38,  0.187,      20.00,    0.000,    600.00, 2280.59,   0.000,     0.0,     0.0,     0.0,     0.0,     658,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:42:57,    1666510976838, -552.45,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.378,  1078.033,   1575.063,    497.030,  0.3156,  0.4611,   139.45,  0.2000,     0.000,    3.844,  0.000,      319,  0.000,      472,  0.000,     3781, 0.0344,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.670,  1137.39,   762.17,  0.183,      20.00,    0.000,    600.00, 2008.45,   0.000,     0.0,     0.0,     0.0,     0.0,     983,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:43:09,    1666510989504, -586.26,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.198,  1045.217,   1544.968,    499.752,  0.3235,  0.4781,   139.43,  0.2000,     0.000,    3.728,  0.000,      316,  0.000,      441,  0.000,     3125, 0.0334,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.648,  1252.45,   811.93,  0.184,      20.00,    0.000,    600.00, 2629.94,   0.000,     0.0,     0.0,     0.0,     0.0,     838,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:43:22,    1666511002105, -615.07,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.238,  1019.825,   1515.717,    495.892,  0.3272,  0.4863,   139.50,  0.2000,     0.000,    3.626,  0.000,      316,  0.000,      412,  0.000,     2757, 0.0343,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.633,  1330.96,   842.60,  0.181,      20.00,    0.000,    600.00, 2711.99,   0.000,     0.0,     0.0,     0.0,     0.0,     760,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:43:37,    1666511016827, -275.20,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.069,  1076.034,   1500.273,    424.239,  0.2828,  0.3943,   137.06,  0.2000,     0.000,    3.952,  0.000,      320,  0.000,      459,  0.000,     4329, 0.0365,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.801,  1102.33,   882.44,  0.170,      20.00,    0.000,    600.00, 2337.38,   0.000,     0.0,     0.0,     0.0,     0.0,    1096,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:43:49,    1666511029505, -328.05,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.364,  1040.249,   1464.218,    423.969,  0.2896,  0.4076,   137.55,  0.2000,     0.000,    3.937,  0.000,      314,  0.000,      434,  0.000,     3740, 0.0357,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.771,  1203.51,   928.03,  0.172,      20.00,    0.000,    600.00, 1879.26,   0.000,     0.0,     0.0,     0.0,     0.0,     950,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:44:02,    1666511042153, -368.03,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.364,  1014.921,   1437.608,    422.687,  0.2940,  0.4165,   137.07,  0.2000,     0.000,    3.996,  0.000,      310,  0.000,      421,  0.000,     3577, 0.0351,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.759,  1257.74,   954.20,  0.175,      20.00,    0.000,    600.00, 1939.01,   0.000,     0.0,     0.0,     0.0,     0.0,     895,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:44:17,    1666511056964,  -81.87,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.289,  1048.438,   1419.804,    371.367,  0.2616,  0.3542,   133.99,  0.2000,     0.000,    3.837,  0.000,      320,  0.000,      453,  0.000,     4346, 0.0374,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.909,  1112.26,  1010.50,  0.162,      20.00,    0.000,    600.00, 2571.17,   0.000,     0.0,     0.0,     0.0,     0.0,    1133,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:44:29,    1666511069693, -136.42,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.265,  1015.020,   1384.781,    369.761,  0.2670,  0.3643,   133.09,  0.2000,     0.000,    3.856,  0.000,      311,  0.000,      415,  0.000,     3794, 0.0371,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.852,  1240.05,  1056.74,  0.167,      20.00,    0.000,    600.00, 2312.09,   0.000,     0.0,     0.0,     0.0,     0.0,     984,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:44:42,    1666511082424, -183.35,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.386,   984.945,   1348.607,    363.662,  0.2697,  0.3692,   133.37,  0.2000,     0.000,    4.037,  0.000,      310,  0.000,      413,  0.000,     3967, 0.0360,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.860,  1241.14,  1067.91,  0.169,      20.00,    0.000,    600.00, 2218.17,   0.000,     0.0,     0.0,     0.0,     0.0,     983,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:44:57,    1666511097200,   86.79,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.210,  1008.200,   1336.943,    328.743,  0.2459,  0.3261,   130.02,  0.2000,     0.000,    4.003,  0.000,      307,  0.000,      465,  0.000,     4762, 0.0375,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.006,  1125.18,  1131.84,  0.167,      20.00,    0.000,    600.00, 1980.08,   0.000,     0.0,     0.0,     0.0,     0.0,    1189,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:45:10,    1666511109936,   23.65,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.807,   974.484,   1297.355,    322.872,  0.2489,  0.3313,   129.66,  0.2000,     0.000,    4.075,  0.000,      304,  0.000,      432,  0.000,     4507, 0.0366,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.969,  1195.97,  1158.52,  0.168,      20.00,    0.000,    600.00, 2022.04,   0.000,     0.0,     0.0,     0.0,     0.0,    1106,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:45:22,    1666511122712,  -24.65,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.064,   946.418,   1261.488,    315.070,  0.2498,  0.3329,   128.95,  0.2000,     0.000,    3.944,  0.000,      305,  0.000,      406,  0.000,     3743, 0.0387,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.898,  1320.58,  1185.26,  0.164,      20.00,    0.000,    600.00, 2001.40,   0.000,     0.0,     0.0,     0.0,     0.0,     949,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\128_data.csv                                                                                      ,2022/10/23, 18:45:37,    1666511137561,-1326.13,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.876,   709.273,   1313.340,    604.067,  0.4599,  0.8517,   122.45,  0.2000,     0.000,    8.011,  0.000,      408,  0.000,     1049,  0.000,     9222, 0.0544,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.358,   807.90,   289.45,  0.114,      20.00,    0.000,    600.00, 2104.97,   0.000,     0.0,     0.0,     0.0,     0.0,    1151,    1.7729,
