Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:21:05,    1666495265475,  961.43,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.808,   795.402,   1172.330,    376.928,  0.3215,  0.4739,   114.30,  0.2000,     0.000,    3.402,  0.000,      407,  0.000,      813,  0.000,     2215, 0.0282,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.332,  1283.96,   426.19,  0.177,      20.00,    0.000,    600.00, 2718.64,   0.000,     0.0,     0.0,     0.0,     0.0,     651,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:21:18,    1666495278087,  963.37,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.873,   801.778,   1185.931,    384.153,  0.3239,  0.4791,   115.39,  0.2000,     0.000,    3.470,  0.000,      402,  0.000,      824,  0.000,     2367, 0.0254,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.339,  1251.67,   424.81,  0.180,      20.00,    0.000,    600.00, 2780.22,   0.000,     0.0,     0.0,     0.0,     0.0,     682,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:21:33,    1666495292836, 1110.22,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.110,   835.598,   1197.046,    361.448,  0.3019,  0.4326,   113.06,  0.2000,     0.000,    3.434,  0.000,      393,  0.000,      729,  0.000,     2744, 0.0311,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.378,  1277.21,   482.15,  0.185,      20.00,    0.000,    600.00, 2910.54,   0.000,     0.0,     0.0,     0.0,     0.0,     799,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:21:45,    1666495305442, 1102.20,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.937,   831.248,   1195.545,    364.297,  0.3047,  0.4383,   113.62,  0.2000,     0.000,    3.069,  0.000,      396,  0.000,      685,  0.000,     2202, 0.0322,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.373,  1343.26,   501.65,  0.179,      20.00,    0.000,    600.00, 2918.95,   0.000,     0.0,     0.0,     0.0,     0.0,     718,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:21:58,    1666495318077, 1099.81,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.398,   833.522,   1201.587,    368.065,  0.3063,  0.4416,   114.29,  0.2000,     0.000,    2.925,  0.000,      396,  0.000,      650,  0.000,     1981, 0.0337,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.371,  1386.46,   515.06,  0.174,      20.00,    0.000,    600.00, 2913.73,   0.000,     0.0,     0.0,     0.0,     0.0,     677,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:22:13,    1666495332843, 1452.94,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.643,   905.011,   1229.561,    324.550,  0.2640,  0.3586,   110.76,  0.2000,     0.000,    3.470,  0.000,      389,  0.000,      750,  0.000,     3952, 0.0364,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.522,  1122.77,   585.89,  0.188,      20.00,    0.000,    600.00, 2847.91,   0.000,     0.0,     0.0,     0.0,     0.0,    1139,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:22:25,    1666495345555, 1426.43,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.955,   888.337,   1216.502,    328.165,  0.2698,  0.3694,   111.38,  0.2000,     0.000,    3.196,  0.000,      381,  0.000,      661,  0.000,     2754, 0.0386,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.482,  1314.82,   633.80,  0.185,      20.00,    0.000,    600.00, 2519.26,   0.000,     0.0,     0.0,     0.0,     0.0,     862,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:22:38,    1666495358250, 1408.61,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.035,   878.180,   1207.789,    329.609,  0.2729,  0.3753,   109.96,  0.2000,     0.000,    3.252,  0.000,      377,  0.000,      638,  0.000,     2687, 0.0370,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.472,  1375.66,   649.06,  0.182,      20.00,    0.000,    600.00, 3322.31,   0.000,     0.0,     0.0,     0.0,     0.0,     826,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:22:53,    1666495373048, 1749.85,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.455,   922.857,   1216.236,    293.379,  0.2412,  0.3179,   107.82,  0.2000,     0.000,    3.597,  0.000,      378,  0.000,      729,  0.000,     4414, 0.0385,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.630,  1135.41,   715.29,  0.186,      20.00,    0.000,    600.00, 3026.64,   0.000,     0.0,     0.0,     0.0,     0.0,    1227,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:23:05,    1666495385706, 1712.00,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.280,   898.219,   1188.622,    290.403,  0.2443,  0.3233,   105.64,  0.2000,     0.000,    3.551,  0.000,      373,  0.000,      684,  0.000,     3924, 0.0381,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.593,  1245.18,   737.82,  0.185,      20.00,    0.000,    600.00, 3365.66,   0.000,     0.0,     0.0,     0.0,     0.0,    1105,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:23:18,    1666495398391, 1686.10,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.473,   881.959,   1170.731,    288.773,  0.2467,  0.3274,   104.31,  0.2000,     0.000,    3.465,  0.000,      372,  0.000,      617,  0.000,     3274, 0.0397,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.548,  1396.31,   765.52,  0.185,      20.00,    0.000,    600.00, 2752.64,   0.000,     0.0,     0.0,     0.0,     0.0,     945,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:23:33,    1666495413201, 1995.65,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.211,   908.770,   1174.428,    265.658,  0.2262,  0.2923,   100.76,  0.2000,     0.000,    3.711,  0.000,      366,  0.000,      709,  0.000,     4584, 0.0407,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.685,  1236.40,   846.36,  0.184,      20.00,    0.000,    600.00, 2579.69,   0.000,     0.0,     0.0,     0.0,     0.0,    1235,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:23:46,    1666495425916, 1952.28,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.366,   884.554,   1148.833,    264.280,  0.2300,  0.2988,    99.72,  0.2000,     0.000,    3.547,  0.000,      358,  0.000,      636,  0.000,     3778, 0.0414,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.632,  1392.52,   880.42,  0.193,      20.00,    0.000,    600.00, 2839.67,   0.000,     0.0,     0.0,     0.0,     0.0,    1065,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:23:58,    1666495438589, 1921.51,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.181,   869.494,   1131.501,    262.007,  0.2316,  0.3013,    98.40,  0.2000,     0.000,    3.449,  0.000,      360,  0.000,      576,  0.000,     3398, 0.0422,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.598,  1502.53,   898.84,  0.190,      20.00,    0.000,    600.00, 2509.03,   0.000,     0.0,     0.0,     0.0,     0.0,     985,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:24:13,    1666495453353, 2201.94,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.852,   884.974,   1125.363,    240.389,  0.2136,  0.2716,    96.06,  0.2000,     0.000,    3.550,  0.000,      358,  0.000,      642,  0.000,     4384, 0.0430,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.720,  1345.07,   968.31,  0.188,      20.00,    0.000,    600.00, 2555.72,   0.000,     0.0,     0.0,     0.0,     0.0,    1235,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:24:26,    1666495466056, 2156.36,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.861,   865.273,   1100.816,    235.543,  0.2140,  0.2722,    95.38,  0.2000,     0.000,    3.550,  0.000,      357,  0.000,      600,  0.000,     3834, 0.0446,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.667,  1476.34,   985.12,  0.186,      20.00,    0.000,    600.00, 2709.67,   0.000,     0.0,     0.0,     0.0,     0.0,    1080,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:24:38,    1666495478802, 2134.82,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.425,   854.747,   1084.802,    230.055,  0.2121,  0.2692,    95.55,  0.2000,     0.000,    3.478,  0.000,      357,  0.000,      566,  0.000,     3563, 0.0441,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.641,  1534.28,   983.74,  0.181,      20.00,    0.000,    600.00, 3347.33,   0.000,     0.0,     0.0,     0.0,     0.0,    1024,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\6_data.csv                                                                                        ,2022/10/23, 14:24:53,    1666495493634,  715.98,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.621,   663.892,   1045.310,    381.417,  0.3649,  0.5745,   100.02,  0.2000,     0.000,    3.177,  0.000,      450,  0.000,     1362,  0.000,    45792, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.238,   186.81,    44.46,  0.088,      20.00,    0.000,    600.00, 2541.76,   0.000,     0.0,     0.0,     0.0,     0.0,   14412,    2.0000,
