----,
DateTime:,      2022/10/23, 18:38:42, 1666510722062,
PIF:,          -1327.06,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2375.16,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  119,      890.8,    171.781,    1052.518,      0.000,
  120,      943.3,    171.401,    1045.550,      0.000,
  121,      998.3,    171.650,    1038.064,      0.000,
  122,     1055.8,    171.537,    1032.059,      0.000,
  123,     1115.8,    171.577,    1026.095,      0.000,
  124,     1178.3,    171.477,    1020.466,      0.000,
  125,     1245.8,    171.564,    1015.253,      0.000,
  126,     1315.8,    171.656,    1008.806,      0.000,
  127,     1388.3,    171.578,    1004.049,      0.000,
  128,     1465.8,    171.675,     998.940,      0.000,
  129,     1545.8,    171.672,     994.616,      0.000,
  130,     1630.8,    171.737,     990.222,      0.000,
  131,     1720.8,    171.764,     985.568,      0.000,
  132,     1815.8,    171.600,     980.764,      0.000,
  133,     1913.3,    171.856,     977.588,      0.000,
  134,     2015.8,    171.538,     973.176,      0.000,
  135,     2123.3,    171.412,     968.516,      0.000,
  136,     2238.3,    171.659,     965.194,      0.000,
  137,     2358.3,    171.675,     962.009,      0.000,
  138,     2483.3,    171.757,     958.956,      0.000,
  139,     2615.8,    171.833,     954.253,      0.000,
  140,     2753.3,    171.849,     952.122,      0.000,
  141,     2898.3,    171.762,     948.918,      0.000,
  142,     3050.8,    171.865,     947.177,      0.000,
  143,     3210.8,    171.836,     945.298,      0.000,
  144,     3378.3,    171.898,     940.544,      0.000,
  145,     3555.8,    171.833,     937.983,      0.000,
  146,     3740.8,    171.963,     936.817,      0.000,
  147,     3935.8,    172.067,     933.098,      0.000,
  148,     4140.8,    172.083,     930.876,      0.000,
  149,     4355.8,    172.261,     929.137,      0.000,
  150,     4580.8,    172.124,     927.668,      0.000,
  151,     4818.3,    172.066,     924.552,      0.000,
  152,     5068.3,    172.182,     922.951,      0.000,
  153,     5330.8,    172.167,     921.831,      0.000,
  154,     5605.8,    172.196,     920.754,      0.000,
  155,     5895.8,    172.235,     917.174,      0.000,
  156,     6200.8,    172.232,     916.046,      0.000,
  157,     6520.8,    172.283,     912.918,      0.000,
  158,     6855.8,    172.355,     911.956,      0.000,
  159,     7208.3,    172.352,     910.382,      0.000,
  160,     7578.3,    172.424,     909.081,      0.000,
  161,     7965.8,    172.171,     906.681,      0.000,
  162,     8373.3,    172.231,     905.958,      0.000,
  163,     8800.8,    172.109,     903.639,      0.000,
  164,     9250.8,    172.529,     902.563,      0.000,
  165,     9723.3,    172.403,     900.828,      0.000,
  166,    10220.8,    172.222,     899.699,      0.000,
  167,    10743.3,    172.236,     897.781,      0.000,
  168,    11290.8,    172.365,     896.548,      0.000,
  169,    11865.8,    172.329,     895.120,      0.000,
  170,    12470.8,    172.392,     893.159,      0.000,
  171,    13105.8,    172.299,     891.937,      0.000,
  172,    13773.3,    172.366,     889.655,      0.000,
  173,    14475.8,    172.443,     888.019,      0.000,
  174,    15213.3,    172.200,     886.752,      0.000,
  175,    15988.3,    172.469,     885.805,      0.000,
  176,    16800.8,    172.426,     883.583,      0.000,
  177,    17655.8,    172.275,     882.815,      0.000,
  178,    18553.3,    172.294,     880.393,      0.000,
  179,    19495.8,    172.378,     878.712,      0.000,
