----,
DateTime:,      2022/10/23, 13:28:33, 1666492113339,
PIF:,          -1339.94,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2534.47,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
   32,       78.3,    172.288,    1267.683,      0.000,
   33,       80.8,    172.424,    1276.186,      0.000,
   34,       83.3,    172.464,    1283.494,      0.000,
   35,       85.8,    172.362,    1291.769,      0.000,
   36,       88.3,    172.290,    1299.703,      0.000,
   37,       90.8,    172.390,    1308.565,      0.000,
   38,       93.3,    172.374,    1313.228,      0.000,
   39,       95.8,    172.370,    1321.073,      0.000,
   40,       98.3,    172.343,    1327.105,      0.000,
   41,      100.8,    172.356,    1335.047,      0.000,
   42,      103.3,    172.376,    1339.531,      0.000,
   43,      105.8,    172.415,    1346.939,      0.000,
   44,      108.3,    172.271,    1352.125,      0.000,
   45,      110.8,    172.293,    1359.433,      0.000,
   46,      113.3,    172.365,    1364.051,      0.000,
   47,      115.8,    172.318,    1369.841,      0.000,
   48,      118.3,    172.371,    1375.197,      0.000,
   49,      120.8,    172.370,    1380.419,      0.000,
   50,      123.3,    172.211,    1384.852,      0.000,
   51,      125.8,    172.222,    1389.744,      0.000,
   52,      128.3,    172.203,    1395.403,      0.000,
   53,      130.8,    172.278,    1399.257,      0.000,
   54,      133.3,    172.304,    1404.932,      0.000,
   55,      135.8,    172.155,    1409.548,      0.000,
   56,      138.3,    172.425,    1412.588,      0.000,
   57,      140.8,    172.266,    1417.676,      0.000,
   58,      143.3,    172.329,    1422.171,      0.000,
   59,      145.8,    172.350,    1425.368,      0.000,
   60,      148.3,    172.256,    1428.737,      0.000,
   61,      150.8,    172.231,    1433.745,      0.000,
   62,      153.3,    172.281,    1437.944,      0.000,
   63,      155.8,    172.297,    1442.208,      0.000,
   64,      158.3,    172.172,    1443.973,      0.000,
   65,      160.8,    172.222,    1448.755,      0.000,
   66,      163.3,    172.220,    1450.942,      0.000,
   67,      165.8,    172.268,    1455.551,      0.000,
   68,      168.3,    172.145,    1458.094,      0.000,
   69,      170.8,    172.043,    1462.082,      0.000,
   70,      173.3,    172.132,    1464.937,      0.000,
   71,      175.8,    172.078,    1468.757,      0.000,
   72,      178.3,    172.252,    1471.325,      0.000,
   73,      180.8,    172.149,    1474.325,      0.000,
   74,      183.3,    171.982,    1478.330,      0.000,
   75,      185.8,    172.040,    1479.468,      0.000,
   76,      188.3,    172.017,    1483.820,      0.000,
   77,      190.8,    171.955,    1485.818,      0.000,
   78,      193.3,    172.072,    1488.869,      0.000,
   79,      195.8,    171.998,    1490.980,      0.000,
   80,      198.3,    172.102,    1494.363,      0.000,
   81,      200.8,    172.060,    1497.420,      0.000,
   82,      203.3,    172.086,    1499.633,      0.000,
   83,      205.8,    172.001,    1502.319,      0.000,
   84,      208.3,    172.095,    1504.279,      0.000,
   85,      210.8,    172.029,    1506.642,      0.000,
   86,      213.3,    172.090,    1509.912,      0.000,
   87,      215.8,    172.023,    1511.772,      0.000,
   88,      218.3,    171.855,    1513.753,      0.000,
   89,      220.8,    171.880,    1517.016,      0.000,
   90,      223.3,    171.789,    1518.904,      0.000,
   91,      225.8,    172.099,    1519.885,      0.000,
   92,      228.3,    171.978,    1522.681,      0.000,
   93,      230.8,    171.987,    1525.930,      0.000,
   94,      233.3,    172.099,    1526.882,      0.000,
   95,      235.8,    171.844,    1529.025,      0.000,
   96,      238.3,    171.898,    1532.261,      0.000,
   97,      240.8,    171.990,    1532.078,      0.000,
   98,      243.3,    171.830,    1535.360,      0.000,
   99,      245.8,    171.798,    1537.310,      0.000,
  100,      250.8,    171.143,    1542.229,      0.000,
  101,      273.3,    171.771,    1540.532,      0.000,
  102,      295.8,    171.906,    1519.074,      0.000,
  103,      318.3,    171.795,    1497.885,      0.000,
  104,      343.3,    171.888,    1473.476,      0.000,
  105,      368.3,    171.779,    1452.596,      0.000,
  106,      395.8,    171.739,    1432.174,      0.000,
  107,      423.3,    171.703,    1411.974,      0.000,
  108,      453.3,    171.742,    1393.811,      0.000,
  109,      483.3,    171.721,    1378.609,      0.000,
  110,      515.8,    171.734,    1364.673,      0.000,
  111,      550.8,    171.852,    1349.054,      0.000,
  112,      585.8,    171.832,    1337.850,      0.000,
  113,      623.3,    171.609,    1325.046,      0.000,
  114,      663.3,    171.630,    1314.583,      0.000,
  115,      705.8,    171.666,    1303.462,      0.000,
  116,      748.3,    171.558,    1294.330,      0.000,
  117,      793.3,    171.672,    1286.029,      0.000,
  118,      840.8,    171.632,    1276.898,      0.000,
  119,      890.8,    171.524,    1267.972,      0.000,
  120,      943.3,    171.534,    1260.831,      0.000,
  121,      998.3,    171.555,    1252.883,      0.000,
  122,     1055.8,    171.504,    1244.182,      0.000,
  123,     1115.8,    171.512,    1236.686,      0.000,
  124,     1178.3,    171.672,    1230.639,      0.000,
  125,     1245.8,    171.527,    1222.176,      0.000,
  126,     1315.8,    171.521,    1214.720,      0.000,
  127,     1388.3,    171.604,    1207.978,      0.000,
  128,     1465.8,    171.602,    1202.264,      0.000,
  129,     1545.8,    171.596,    1195.154,      0.000,
  130,     1630.8,    171.522,    1187.738,      0.000,
  131,     1720.8,    171.516,    1181.785,      0.000,
  132,     1815.8,    171.511,    1175.647,      0.000,
  133,     1913.3,    171.772,    1169.867,      0.000,
  134,     2015.8,    171.647,    1164.424,      0.000,
  135,     2123.3,    171.683,    1157.799,      0.000,
  136,     2238.3,    171.633,    1152.513,      0.000,
  137,     2358.3,    171.583,    1146.706,      0.000,
  138,     2483.3,    171.732,    1140.023,      0.000,
  139,     2615.8,    171.741,    1135.153,      0.000,
  140,     2753.3,    171.724,    1130.704,      0.000,
  141,     2898.3,    171.700,    1125.479,      0.000,
  142,     3050.8,    171.706,    1120.495,      0.000,
  143,     3210.8,    171.644,    1115.469,      0.000,
  144,     3378.3,    171.738,    1111.152,      0.000,
  145,     3555.8,    171.833,    1106.961,      0.000,
  146,     3740.8,    171.899,    1102.905,      0.000,
  147,     3935.8,    171.975,    1097.330,      0.000,
  148,     4140.8,    171.989,    1094.490,      0.000,
  149,     4355.8,    172.074,    1089.013,      0.000,
  150,     4580.8,    172.105,    1085.426,      0.000,
  151,     4818.3,    172.049,    1082.798,      0.000,
  152,     5068.3,    171.975,    1078.718,      0.000,
  153,     5330.8,    172.123,    1077.016,      0.000,
  154,     5605.8,    172.022,    1072.243,      0.000,
  155,     5895.8,    172.126,    1069.327,      0.000,
  156,     6200.8,    172.056,    1065.956,      0.000,
  157,     6520.8,    172.171,    1063.172,      0.000,
  158,     6855.8,    172.278,    1061.180,      0.000,
  159,     7208.3,    172.046,    1058.053,      0.000,
  160,     7578.3,    171.983,    1055.806,      0.000,
  161,     7965.8,    172.186,    1053.576,      0.000,
  162,     8373.3,    172.313,    1051.317,      0.000,
  163,     8800.8,    172.221,    1049.257,      0.000,
  164,     9250.8,    172.213,    1046.823,      0.000,
  165,     9723.3,    172.156,    1044.714,      0.000,
  166,    10220.8,    172.179,    1041.695,      0.000,
  167,    10743.3,    172.266,    1040.746,      0.000,
  168,    11290.8,    172.265,    1036.646,      0.000,
  169,    11865.8,    172.161,    1034.402,      0.000,
  170,    12470.8,    172.157,    1033.938,      0.000,
  171,    13105.8,    172.199,    1031.155,      0.000,
  172,    13773.3,    172.354,    1029.533,      0.000,
  173,    14475.8,    172.098,    1027.781,      0.000,
  174,    15213.3,    172.112,    1025.654,      0.000,
  175,    15988.3,    172.136,    1022.358,      0.000,
  176,    16800.8,    172.248,    1021.472,      0.000,
  177,    17655.8,    172.243,    1018.833,      0.000,
  178,    18553.3,    172.321,    1018.334,      0.000,
  179,    19495.8,    172.103,    1015.857,      0.000,
  180,    20485.8,    172.214,    1014.588,      0.000,
  181,    21525.8,    172.207,    1012.118,      0.000,
  182,    22618.3,    172.182,    1010.313,      0.000,
  183,    23768.3,    172.257,    1007.214,      0.000,
  184,    24975.8,    172.161,    1005.642,      0.000,
  185,    26243.3,    172.195,    1004.826,      0.000,
  186,    27575.8,    172.065,    1001.756,      0.000,
  187,    28975.8,    172.167,    1001.344,      0.000,
  188,    30445.8,    172.177,     998.789,      0.000,
  189,    31990.8,    172.221,     997.854,      0.000,
  190,    33613.3,    172.034,     994.941,      0.000,
  191,    35318.3,    172.331,     993.215,      0.000,
  192,    37108.3,    172.208,     991.210,      0.000,
  193,    38990.8,    172.116,     990.096,      0.000,
  194,    40968.3,    172.215,     988.619,      0.000,
  195,    43045.8,    172.259,     989.344,      0.000,
  196,    45228.3,    172.285,     986.488,      0.000,
  197,    47520.8,    172.150,     984.042,      0.000,
  198,    49928.3,    172.247,     981.182,      0.000,
  199,    52458.3,    172.133,     980.383,      0.000,
  200,    55115.8,    172.098,     978.960,      0.000,
  201,    57908.3,    172.214,     976.602,      0.000,
  202,    60843.3,    172.244,     974.721,      0.000,
  203,    63925.8,    172.255,     974.063,      0.000,
  204,    67163.3,    172.283,     972.583,      0.000,
  205,    70565.8,    172.113,     970.781,      0.000,
  206,    74140.8,    172.158,     970.520,      0.000,
  207,    77895.8,    172.346,     968.131,      0.000,
  208,    81840.8,    172.192,     966.791,      0.000,
  209,    85985.8,    172.185,     963.655,      0.000,
  210,    90340.8,    172.184,     963.032,      0.000,
  211,    94915.8,    172.335,     961.419,      0.000,
  212,    99723.3,    172.252,     960.270,      0.000,
  213,   104773.3,    172.174,     960.553,      0.000,
  214,   110078.3,    171.950,     960.948,      0.000,
  215,   115653.3,    172.196,     956.953,      0.000,
  216,   121508.3,    172.279,     955.107,      0.000,
  217,   127660.8,    172.325,     954.314,      0.000,
  218,   134125.8,    172.149,     954.350,      0.000,
  219,   140915.8,    172.045,     952.412,      0.000,
  220,   148050.8,    172.229,     950.374,      0.000,
  221,   155545.8,    172.121,     950.007,      0.000,
  222,   163420.8,    172.272,     949.273,      0.000,
  223,   171695.8,    172.273,     948.294,      0.000,
  224,   180388.3,    172.327,     945.465,      0.000,
  225,   189520.8,    171.977,     945.125,      0.000,
  226,   199115.8,    172.277,     945.148,      0.000,
  227,   209195.8,    172.179,     944.697,      0.000,
----,
DateTime:,      2022/10/23, 13:28:48, 1666492128168,
PIF:,          -1320.29,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2853.61,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.159,    1000.950,      0.000,
    2,        3.3,    172.454,    1014.135,      0.000,
    3,        5.8,    171.814,    1027.348,      0.000,
    4,        8.3,    172.048,    1034.910,      0.000,
    5,       10.8,    172.127,    1046.454,      0.000,
    6,       13.3,    171.967,    1059.681,      0.000,
    7,       15.8,    172.246,    1072.836,      0.000,
    8,       18.3,    172.362,    1086.526,      0.000,
    9,       20.8,    172.376,    1099.844,      0.000,
   10,       23.3,    172.385,    1113.825,      0.000,
   11,       25.8,    172.273,    1125.832,      0.000,
   12,       28.3,    172.309,    1138.444,      0.000,
   13,       30.8,    172.409,    1153.780,      0.000,
   14,       33.3,    172.201,    1164.626,      0.000,
   15,       35.8,    172.336,    1177.436,      0.000,
   16,       38.3,    172.340,    1190.439,      0.000,
   17,       40.8,    172.362,    1202.904,      0.000,
   18,       43.3,    172.495,    1213.604,      0.000,
   19,       45.8,    172.314,    1225.718,      0.000,
   20,       48.3,    172.405,    1235.998,      0.000,
   21,       50.8,    172.458,    1246.298,      0.000,
   22,       53.3,    172.470,    1257.387,      0.000,
   23,       55.8,    172.389,    1267.156,      0.000,
   24,       58.3,    172.281,    1278.277,      0.000,
   25,       60.8,    172.498,    1287.408,      0.000,
   26,       63.3,    172.463,    1296.233,      0.000,
   27,       65.8,    172.436,    1305.461,      0.000,
   28,       68.3,    172.376,    1315.749,      0.000,
   29,       70.8,    172.388,    1322.725,      0.000,
   30,       73.3,    172.553,    1331.600,      0.000,
   31,       75.8,    172.482,    1339.207,      0.000,
   32,       78.3,    172.422,    1346.446,      0.000,
   33,       80.8,    172.362,    1354.911,      0.000,
   34,       83.3,    172.468,    1361.102,      0.000,
   35,       85.8,    172.300,    1368.590,      0.000,
   36,       88.3,    172.424,    1375.524,      0.000,
   37,       90.8,    172.360,    1382.286,      0.000,
   38,       93.3,    172.280,    1389.080,      0.000,
   39,       95.8,    172.406,    1395.404,      0.000,
   40,       98.3,    172.248,    1402.276,      0.000,
   41,      100.8,    172.261,    1407.038,      0.000,
   42,      103.3,    172.412,    1412.436,      0.000,
   43,      105.8,    172.321,    1418.609,      0.000,
   44,      108.3,    172.372,    1423.766,      0.000,
   45,      110.8,    172.329,    1429.542,      0.000,
   46,      113.3,    172.302,    1433.691,      0.000,
   47,      115.8,    172.353,    1439.418,      0.000,
   48,      118.3,    172.309,    1444.855,      0.000,
   49,      120.8,    172.340,    1448.577,      0.000,
   50,      123.3,    172.377,    1453.225,      0.000,
   51,      125.8,    172.226,    1457.160,      0.000,
   52,      128.3,    172.271,    1462.670,      0.000,
   53,      130.8,    172.346,    1466.829,      0.000,
   54,      133.3,    172.210,    1471.045,      0.000,
   55,      135.8,    172.289,    1474.383,      0.000,
   56,      138.3,    172.363,    1477.897,      0.000,
   57,      140.8,    172.302,    1482.386,      0.000,
   58,      143.3,    172.201,    1484.458,      0.000,
   59,      145.8,    172.157,    1489.496,      0.000,
   60,      148.3,    172.194,    1491.660,      0.000,
   61,      150.8,    172.169,    1495.527,      0.000,
   62,      153.3,    172.154,    1500.200,      0.000,
   63,      155.8,    172.138,    1503.132,      0.000,
   64,      158.3,    172.208,    1505.249,      0.000,
   65,      160.8,    172.258,    1509.029,      0.000,
   66,      163.3,    172.126,    1512.188,      0.000,
   67,      165.8,    172.141,    1515.512,      0.000,
   68,      168.3,    172.214,    1518.008,      0.000,
   69,      170.8,    172.014,    1521.422,      0.000,
   70,      173.3,    172.201,    1525.010,      0.000,
   71,      175.8,    171.918,    1527.172,      0.000,
   72,      178.3,    172.093,    1530.006,      0.000,
   73,      180.8,    172.087,    1532.421,      0.000,
   74,      183.3,    171.986,    1535.050,      0.000,
   75,      185.8,    172.141,    1537.390,      0.000,
   76,      188.3,    172.183,    1540.753,      0.000,
   77,      190.8,    172.219,    1541.963,      0.000,
   78,      193.3,    172.043,    1544.200,      0.000,
   79,      195.8,    172.164,    1546.774,      0.000,
   80,      198.3,    172.105,    1549.168,      0.000,
   81,      200.8,    172.128,    1551.798,      0.000,
   82,      203.3,    172.122,    1555.585,      0.000,
   83,      205.8,    172.037,    1555.967,      0.000,
   84,      208.3,    172.033,    1557.684,      0.000,
   85,      210.8,    172.032,    1560.042,      0.000,
   86,      213.3,    172.061,    1562.844,      0.000,
   87,      215.8,    171.896,    1564.751,      0.000,
   88,      218.3,    172.086,    1566.647,      0.000,
   89,      220.8,    171.948,    1568.703,      0.000,
   90,      223.3,    171.922,    1569.678,      0.000,
   91,      225.8,    171.874,    1572.448,      0.000,
   92,      228.3,    171.916,    1574.254,      0.000,
   93,      230.8,    171.860,    1575.413,      0.000,
   94,      233.3,    171.939,    1577.395,      0.000,
   95,      235.8,    172.010,    1579.161,      0.000,
   96,      238.3,    171.934,    1581.879,      0.000,
   97,      240.8,    172.091,    1582.896,      0.000,
   98,      243.3,    171.866,    1585.012,      0.000,
   99,      245.8,    171.964,    1586.645,      0.000,
  100,      250.8,    171.146,    1592.578,      0.000,
  101,      273.3,    171.742,    1597.180,      0.000,
  102,      295.8,    171.848,    1580.850,      0.000,
  103,      318.3,    171.732,    1564.285,      0.000,
  104,      343.3,    171.789,    1544.815,      0.000,
  105,      368.3,    171.839,    1529.359,      0.000,
  106,      395.8,    171.730,    1511.970,      0.000,
  107,      423.3,    171.723,    1495.928,      0.000,
  108,      453.3,    171.790,    1480.376,      0.000,
  109,      483.3,    171.703,    1467.103,      0.000,
  110,      515.8,    171.710,    1455.858,      0.000,
  111,      550.8,    171.797,    1441.846,      0.000,
  112,      585.8,    171.580,    1432.620,      0.000,
  113,      623.3,    171.783,    1421.755,      0.000,
  114,      663.3,    171.772,    1411.340,      0.000,
  115,      705.8,    171.576,    1403.302,      0.000,
  116,      748.3,    171.602,    1394.771,      0.000,
  117,      793.3,    171.650,    1386.179,      0.000,
  118,      840.8,    171.512,    1378.827,      0.000,
  119,      890.8,    171.667,    1371.346,      0.000,
  120,      943.3,    171.643,    1363.526,      0.000,
  121,      998.3,    171.563,    1356.970,      0.000,
  122,     1055.8,    171.512,    1350.740,      0.000,
  123,     1115.8,    171.486,    1343.273,      0.000,
  124,     1178.3,    171.414,    1338.270,      0.000,
  125,     1245.8,    171.630,    1330.558,      0.000,
  126,     1315.8,    171.720,    1323.328,      0.000,
  127,     1388.3,    171.735,    1317.494,      0.000,
  128,     1465.8,    171.501,    1311.304,      0.000,
  129,     1545.8,    171.494,    1304.312,      0.000,
  130,     1630.8,    171.555,    1298.465,      0.000,
  131,     1720.8,    171.617,    1291.881,      0.000,
  132,     1815.8,    171.482,    1284.900,      0.000,
  133,     1913.3,    171.609,    1279.527,      0.000,
  134,     2015.8,    171.519,    1273.373,      0.000,
  135,     2123.3,    171.555,    1267.431,      0.000,
  136,     2238.3,    171.576,    1260.268,      0.000,
  137,     2358.3,    171.524,    1254.313,      0.000,
  138,     2483.3,    171.704,    1247.152,      0.000,
  139,     2615.8,    171.815,    1242.405,      0.000,
  140,     2753.3,    171.698,    1236.156,      0.000,
  141,     2898.3,    171.772,    1230.317,      0.000,
  142,     3050.8,    171.842,    1225.093,      0.000,
  143,     3210.8,    171.650,    1219.842,      0.000,
  144,     3378.3,    171.809,    1213.975,      0.000,
  145,     3555.8,    171.773,    1208.405,      0.000,
  146,     3740.8,    171.903,    1203.157,      0.000,
  147,     3935.8,    171.913,    1197.267,      0.000,
  148,     4140.8,    171.796,    1193.134,      0.000,
  149,     4355.8,    171.913,    1186.544,      0.000,
  150,     4580.8,    172.144,    1182.565,      0.000,
  151,     4818.3,    172.051,    1178.029,      0.000,
  152,     5068.3,    172.238,    1172.693,      0.000,
  153,     5330.8,    172.223,    1168.219,      0.000,
  154,     5605.8,    172.258,    1163.402,      0.000,
  155,     5895.8,    172.073,    1158.431,      0.000,
  156,     6200.8,    172.133,    1155.613,      0.000,
  157,     6520.8,    172.183,    1150.661,      0.000,
  158,     6855.8,    172.257,    1146.483,      0.000,
  159,     7208.3,    172.221,    1142.252,      0.000,
  160,     7578.3,    172.292,    1137.509,      0.000,
  161,     7965.8,    172.137,    1133.653,      0.000,
  162,     8373.3,    172.228,    1130.321,      0.000,
  163,     8800.8,    172.295,    1126.968,      0.000,
  164,     9250.8,    172.319,    1122.719,      0.000,
  165,     9723.3,    172.221,    1118.110,      0.000,
  166,    10220.8,    172.174,    1113.891,      0.000,
  167,    10743.3,    172.090,    1111.472,      0.000,
  168,    11290.8,    172.150,    1108.330,      0.000,
  169,    11865.8,    172.080,    1103.181,      0.000,
  170,    12470.8,    172.048,    1101.003,      0.000,
  171,    13105.8,    172.286,    1097.955,      0.000,
  172,    13773.3,    172.121,    1093.598,      0.000,
  173,    14475.8,    172.186,    1090.381,      0.000,
  174,    15213.3,    172.211,    1087.516,      0.000,
  175,    15988.3,    172.303,    1084.452,      0.000,
  176,    16800.8,    172.290,    1080.999,      0.000,
  177,    17655.8,    172.431,    1078.492,      0.000,
  178,    18553.3,    172.171,    1076.097,      0.000,
  179,    19495.8,    172.377,    1072.821,      0.000,
  180,    20485.8,    172.255,    1069.995,      0.000,
  181,    21525.8,    172.117,    1066.712,      0.000,
  182,    22618.3,    172.250,    1064.017,      0.000,
  183,    23768.3,    172.263,    1062.373,      0.000,
  184,    24975.8,    172.075,    1058.480,      0.000,
  185,    26243.3,    172.219,    1056.508,      0.000,
  186,    27575.8,    172.184,    1054.651,      0.000,
  187,    28975.8,    172.291,    1053.280,      0.000,
  188,    30445.8,    172.154,    1048.496,      0.000,
  189,    31990.8,    172.127,    1047.559,      0.000,
  190,    33613.3,    172.277,    1045.228,      0.000,
  191,    35318.3,    172.226,    1044.289,      0.000,
  192,    37108.3,    172.226,    1040.889,      0.000,
  193,    38990.8,    172.290,    1038.724,      0.000,
  194,    40968.3,    172.266,    1037.455,      0.000,
  195,    43045.8,    172.172,    1036.049,      0.000,
  196,    45228.3,    172.137,    1033.433,      0.000,
  197,    47520.8,    172.058,    1032.371,      0.000,
  198,    49928.3,    172.221,    1030.545,      0.000,
  199,    52458.3,    172.242,    1030.304,      0.000,
  200,    55115.8,    172.081,    1028.215,      0.000,
  201,    57908.3,    172.222,    1025.907,      0.000,
  202,    60843.3,    172.109,    1024.489,      0.000,
  203,    63925.8,    172.255,    1024.775,      0.000,
  204,    67163.3,    172.336,    1022.969,      0.000,
  205,    70565.8,    172.204,    1021.452,      0.000,
  206,    74140.8,    172.053,    1020.440,      0.000,
  207,    77895.8,    172.179,    1019.936,      0.000,
  208,    81840.8,    172.163,    1018.600,      0.000,
  209,    85985.8,    172.134,    1017.070,      0.000,
  210,    90340.8,    171.941,    1016.410,      0.000,
  211,    94915.8,    172.197,    1015.772,      0.000,
  212,    99723.3,    172.270,    1013.968,      0.000,
  213,   104773.3,    172.038,    1015.392,      0.000,
  214,   110078.3,    172.247,    1013.233,      0.000,
  215,   115653.3,    172.156,    1012.829,      0.000,
  216,   121508.3,    172.139,    1011.933,      0.000,
  217,   127660.8,    172.142,    1010.464,      0.000,
  218,   134125.8,    172.095,    1009.633,      0.000,
  219,   140915.8,    172.085,    1009.384,      0.000,
  220,   148050.8,    172.094,    1009.301,      0.000,
  221,   155545.8,    172.053,    1007.426,      0.000,
  222,   163420.8,    172.153,    1007.196,      0.000,
  223,   171695.8,    172.116,    1006.261,      0.000,
  224,   180388.3,    172.154,    1006.234,      0.000,
  225,   189520.8,    172.173,    1007.474,      0.000,
  226,   199115.8,    172.194,    1006.174,      0.000,
  227,   209195.8,    172.071,    1007.116,      0.000,
----,
DateTime:,      2022/10/23, 13:29:01, 1666492140880,
PIF:,          -1320.65,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2798.22,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.203,    1012.656,      0.000,
    2,        3.3,    172.431,    1025.019,      0.000,
    3,        5.8,    171.824,    1037.405,      0.000,
    4,        8.3,    171.894,    1045.882,      0.000,
    5,       10.8,    172.236,    1057.903,      0.000,
    6,       13.3,    172.043,    1070.755,      0.000,
    7,       15.8,    172.191,    1084.572,      0.000,
    8,       18.3,    172.241,    1098.077,      0.000,
    9,       20.8,    172.288,    1111.092,      0.000,
   10,       23.3,    172.395,    1125.368,      0.000,
   11,       25.8,    172.349,    1138.112,      0.000,
   12,       28.3,    172.353,    1151.637,      0.000,
   13,       30.8,    172.387,    1164.529,      0.000,
   14,       33.3,    172.080,    1177.160,      0.000,
   15,       35.8,    172.379,    1191.442,      0.000,
   16,       38.3,    172.416,    1203.138,      0.000,
   17,       40.8,    172.340,    1215.475,      0.000,
   18,       43.3,    172.408,    1226.013,      0.000,
   19,       45.8,    172.423,    1238.036,      0.000,
   20,       48.3,    172.350,    1248.903,      0.000,
   21,       50.8,    172.403,    1260.238,      0.000,
   22,       53.3,    172.350,    1270.644,      0.000,
   23,       55.8,    172.367,    1281.592,      0.000,
   24,       58.3,    172.390,    1290.513,      0.000,
   25,       60.8,    172.443,    1300.946,      0.000,
   26,       63.3,    172.539,    1308.914,      0.000,
   27,       65.8,    172.381,    1319.175,      0.000,
   28,       68.3,    172.419,    1328.285,      0.000,
   29,       70.8,    172.398,    1336.848,      0.000,
   30,       73.3,    172.400,    1345.265,      0.000,
   31,       75.8,    172.525,    1352.810,      0.000,
   32,       78.3,    172.334,    1360.803,      0.000,
   33,       80.8,    172.307,    1369.025,      0.000,
   34,       83.3,    172.445,    1375.322,      0.000,
   35,       85.8,    172.310,    1382.843,      0.000,
   36,       88.3,    172.304,    1388.025,      0.000,
   37,       90.8,    172.338,    1395.981,      0.000,
   38,       93.3,    172.225,    1402.311,      0.000,
   39,       95.8,    172.383,    1408.361,      0.000,
   40,       98.3,    172.389,    1414.921,      0.000,
   41,      100.8,    172.337,    1421.030,      0.000,
   42,      103.3,    172.357,    1425.542,      0.000,
   43,      105.8,    172.298,    1431.907,      0.000,
   44,      108.3,    172.252,    1437.184,      0.000,
   45,      110.8,    172.176,    1442.879,      0.000,
   46,      113.3,    172.313,    1448.213,      0.000,
   47,      115.8,    172.233,    1452.637,      0.000,
   48,      118.3,    172.189,    1457.392,      0.000,
   49,      120.8,    172.286,    1462.056,      0.000,
   50,      123.3,    172.225,    1467.173,      0.000,
   51,      125.8,    172.269,    1471.454,      0.000,
   52,      128.3,    172.282,    1476.124,      0.000,
   53,      130.8,    172.292,    1478.833,      0.000,
   54,      133.3,    172.253,    1483.897,      0.000,
   55,      135.8,    172.299,    1488.929,      0.000,
   56,      138.3,    172.243,    1492.435,      0.000,
   57,      140.8,    172.247,    1496.523,      0.000,
   58,      143.3,    172.277,    1499.958,      0.000,
   59,      145.8,    172.135,    1503.381,      0.000,
