Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:10:45,    1666509045452,  754.12,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,     49.817,   840.258,   1569.284,    729.027,  0.4646,  0.8676,   147.83,  0.2000,     0.000,    4.735,  0.000,      402,  0.000,      888,  0.000,     3125, 0.0059,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.505,   860.39,   434.89,  0.182,      20.00,    0.000,    600.00, 3532.10,   0.000,     0.0,     0.0,     0.0,     0.0,     660,    1.7514,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:11:00,    1666509060238,  800.43,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     35.436,   858.320,   1558.504,    700.184,  0.4493,  0.8158,   150.00,  0.2000,     0.000,    3.950,  0.000,      385,  0.000,      836,  0.000,     2466, 0.0112,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.548,   972.40,   532.53,  0.185,      20.00,    0.000,    600.00, 3084.99,   0.000,     0.0,     0.0,     0.0,     0.0,     624,    1.9627,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:11:13,    1666509072824,  800.61,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     39.168,   852.615,   1548.529,    695.914,  0.4494,  0.8162,   149.77,  0.2000,     0.000,    4.230,  0.000,      392,  0.000,      881,  0.000,     3020, 0.0051,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.558,   897.51,   500.97,  0.182,      20.00,    0.000,    600.00, 3311.40,   0.000,     0.0,     0.0,     0.0,     0.0,     714,    1.9260,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:11:25,    1666509085410,  799.74,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     56.752,   849.093,   1544.774,    695.681,  0.4503,  0.8193,   149.57,  0.2000,     0.000,    4.204,  0.000,      387,  0.000,      881,  0.000,     2973, 0.0056,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.557,   905.69,   504.90,  0.185,      20.00,    0.000,    600.00, 3993.05,   0.000,     0.0,     0.0,     0.0,     0.0,     707,    1.9285,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:11:40,    1666509100175,  839.65,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     27.492,   857.624,   1535.998,    678.374,  0.4417,  0.7910,   150.77,  0.2000,     0.000,    3.470,  0.000,      357,  0.000,      721,  0.000,     2225, 0.0147,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.587,  1056.87,   620.62,  0.193,      20.00,    0.000,    600.00, 2868.03,   0.000,     0.0,     0.0,     0.0,     0.0,     641,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:11:52,    1666509112765,  840.13,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     26.888,   853.400,   1525.391,    671.991,  0.4405,  0.7874,   151.11,  0.2000,     0.000,    3.480,  0.000,      363,  0.000,      734,  0.000,     2179, 0.0143,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.588,  1048.11,   616.48,  0.186,      20.00,    0.000,    600.00, 2785.73,   0.000,     0.0,     0.0,     0.0,     0.0,     626,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:12:05,    1666509125353,  839.04,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     30.835,   851.316,   1522.027,    670.711,  0.4407,  0.7879,   150.68,  0.2000,     0.000,    3.421,  0.000,      364,  0.000,      733,  0.000,     2188, 0.0137,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.588,  1044.21,   613.84,  0.187,      20.00,    0.000,    600.00, 3081.25,   0.000,     0.0,     0.0,     0.0,     0.0,     639,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:12:20,    1666509140084,  922.87,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     26.718,   865.780,   1490.555,    624.775,  0.4192,  0.7216,   152.24,  0.2000,     0.000,    2.992,  0.000,      336,  0.000,      509,  0.000,     1843, 0.0231,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.635,  1218.07,   773.40,  0.183,      20.00,    0.000,    600.00, 2903.72,   0.000,     0.0,     0.0,     0.0,     0.0,     616,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:12:32,    1666509152715,  921.03,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     21.259,   859.550,   1486.323,    626.773,  0.4217,  0.7292,   152.08,  0.2000,     0.000,    2.955,  0.000,      333,  0.000,      511,  0.000,     1712, 0.0239,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.632,  1248.65,   789.48,  0.186,      20.00,    0.000,    600.00, 2596.22,   0.000,     0.0,     0.0,     0.0,     0.0,     579,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:12:45,    1666509165302,  919.09,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     27.978,   853.393,   1475.275,    621.883,  0.4215,  0.7287,   151.93,  0.2000,     0.000,    2.890,  0.000,      338,  0.000,      518,  0.000,     1696, 0.0231,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.635,  1233.59,   782.84,  0.180,      20.00,    0.000,    600.00, 2996.13,   0.000,     0.0,     0.0,     0.0,     0.0,     587,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:13:00,    1666509180010, 1115.81,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.505,   898.423,   1442.544,    544.121,  0.3772,  0.6056,   152.50,  0.2000,     0.000,    3.356,  0.000,      314,  0.000,      381,  0.000,     2178, 0.0312,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.760,  1324.80,  1007.35,  0.184,      20.00,    0.000,    600.00, 2768.26,   0.000,     0.0,     0.0,     0.0,     0.0,     649,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:13:12,    1666509192619, 1098.19,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.767,   880.953,   1423.872,    542.920,  0.3813,  0.6163,   153.03,  0.2000,     0.000,    3.173,  0.000,      319,  0.000,      368,  0.000,     1958, 0.0298,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.762,  1349.56,  1028.48,  0.175,      20.00,    0.000,    600.00, 2695.96,   0.000,     0.0,     0.0,     0.0,     0.0,     617,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:13:25,    1666509205242, 1086.48,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.547,   868.998,   1413.508,    544.509,  0.3852,  0.6266,   152.93,  0.2000,     0.000,    3.297,  0.000,      312,  0.000,      384,  0.000,     1964, 0.0290,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.764,  1367.37,  1044.99,  0.176,      20.00,    0.000,    600.00, 2549.18,   0.000,     0.0,     0.0,     0.0,     0.0,     596,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:13:40,    1666509219939, 1269.77,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.483,   903.978,   1388.141,    484.164,  0.3488,  0.5356,   151.83,  0.2000,     0.000,    3.819,  0.000,      304,  0.000,      361,  0.000,     2774, 0.0324,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.909,  1298.95,  1180.95,  0.176,      20.00,    0.000,    600.00, 2586.49,   0.000,     0.0,     0.0,     0.0,     0.0,     726,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:13:52,    1666509232571, 1244.31,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.636,   882.545,   1363.877,    481.332,  0.3529,  0.5454,   151.92,  0.2000,     0.000,    3.737,  0.000,      304,  0.000,      346,  0.000,     2462, 0.0318,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.889,  1368.97,  1217.23,  0.175,      20.00,    0.000,    600.00, 2799.70,   0.000,     0.0,     0.0,     0.0,     0.0,     659,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:14:05,    1666509245184, 1227.42,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.353,   868.258,   1348.070,    479.812,  0.3559,  0.5526,   151.57,  0.2000,     0.000,    3.564,  0.000,      303,  0.000,      326,  0.000,     2168, 0.0329,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.867,  1440.88,  1249.48,  0.175,      20.00,    0.000,    600.00, 3042.43,   0.000,     0.0,     0.0,     0.0,     0.0,     608,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:14:20,    1666509259897, 1382.80,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.319,   892.733,   1326.561,    433.828,  0.3270,  0.4860,   149.92,  0.2000,     0.000,    3.965,  0.000,      301,  0.000,      352,  0.000,     3119, 0.0336,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.049,  1280.69,  1342.91,  0.170,      20.00,    0.000,    600.00, 2650.96,   0.000,     0.0,     0.0,     0.0,     0.0,     787,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:14:32,    1666509272559, 1353.49,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.761,   868.753,   1297.560,    428.807,  0.3305,  0.4936,   149.53,  0.2000,     0.000,    3.970,  0.000,      301,  0.000,      339,  0.000,     2878, 0.0331,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.022,  1344.64,  1374.63,  0.170,      20.00,    0.000,    600.00, 2836.49,   0.000,     0.0,     0.0,     0.0,     0.0,     725,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:14:45,    1666509285264, 1329.11,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.686,   850.953,   1273.220,    422.267,  0.3317,  0.4962,   149.28,  0.2000,     0.000,    3.804,  0.000,      305,  0.000,      326,  0.000,     2754, 0.0320,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.021,  1353.60,  1381.53,  0.166,      20.00,    0.000,    600.00, 2460.75,   0.000,     0.0,     0.0,     0.0,     0.0,     724,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:15:00,    1666509300024, 1470.33,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.225,   868.254,   1254.692,    386.438,  0.3080,  0.4451,   147.16,  0.2000,     0.000,    4.015,  0.000,      301,  0.000,      346,  0.000,     3455, 0.0338,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.183,  1254.21,  1483.31,  0.166,      20.00,    0.000,    600.00, 2584.99,   0.000,     0.0,     0.0,     0.0,     0.0,     860,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:15:12,    1666509312695, 1439.12,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.422,   846.499,   1226.734,    380.235,  0.3100,  0.4492,   146.12,  0.2000,     0.000,    3.928,  0.000,      301,  0.000,      326,  0.000,     3016, 0.0348,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.122,  1352.13,  1516.65,  0.164,      20.00,    0.000,    600.00, 2067.05,   0.000,     0.0,     0.0,     0.0,     0.0,     768,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:15:25,    1666509325361, 1417.25,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.056,   828.993,   1203.667,    374.674,  0.3113,  0.4520,   145.91,  0.2000,     0.000,    3.949,  0.000,      304,  0.000,      313,  0.000,     2870, 0.0349,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.098,  1397.42,  1534.73,  0.161,      20.00,    0.000,    600.00, 2563.03,   0.000,     0.0,     0.0,     0.0,     0.0,     727,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\125_data.csv                                                                                      ,2022/10/23, 18:15:40,    1666509340190,  700.16,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     33.392,   603.653,   1210.545,    606.892,  0.5013,  1.0054,   140.04,  0.2000,     0.000,    6.577,  0.000,      274,  0.000,      535,  0.000,     6804, 0.0428,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.443,  1119.02,   496.01,  0.114,      20.00,    0.000,    600.00, 2458.44,   0.000,     0.0,     0.0,     0.0,     0.0,    1035,    2.0000,
