Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:25:32,    1666506332262,  742.44,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.437,   565.565,    915.406,    349.841,  0.3822,  0.6186,   183.24,  0.2000,     0.000,    2.969,  0.000,      289,  0.000,      743,  0.000,     1097, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.526,   628.11,   330.09,  0.170,      20.00,    0.000,    600.00, 1840.78,   0.000,     0.0,     0.0,     0.0,     0.0,     369,    1.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:25:47,    1666506346938,  772.03,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.015,   574.395,    900.495,    326.100,  0.3621,  0.5677,   187.15,  0.2000,     0.000,    2.685,  0.000,      314,  0.000,      667,  0.000,     1043, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.574,   670.59,   384.64,  0.153,      20.00,    0.000,    600.00, 1817.15,   0.000,     0.0,     0.0,     0.0,     0.0,     389,    1.0816,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:25:59,    1666506359532,  769.93,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.563,   569.726,    894.621,    324.895,  0.3632,  0.5703,   186.72,  0.2000,     0.000,    2.826,  0.000,      321,  0.000,      697,  0.000,     1070, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.575,   668.23,   384.08,  0.153,      20.00,    0.000,    600.00, 2004.82,   0.000,     0.0,     0.0,     0.0,     0.0,     379,    1.1028,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:26:12,    1666506372109,  769.57,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.692,   568.267,    893.956,    325.689,  0.3643,  0.5731,   186.35,  0.2000,     0.000,    2.798,  0.000,      321,  0.000,      678,  0.000,     1116, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.574,   673.86,   387.11,  0.154,      20.00,    0.000,    600.00, 2143.42,   0.000,     0.0,     0.0,     0.0,     0.0,     399,    1.1131,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:26:26,    1666506386786,  794.69,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.478,   570.331,    886.253,    315.922,  0.3565,  0.5539,   186.77,  0.2000,     0.000,    2.871,  0.000,      329,  0.000,      705,  0.000,     1242, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.623,   712.36,   444.11,  0.155,      20.00,    0.000,    600.00, 2274.62,   0.000,     0.0,     0.0,     0.0,     0.0,     433,    1.2782,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:26:39,    1666506399359,  794.48,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.299,   565.892,    879.513,    313.621,  0.3566,  0.5542,   186.73,  0.2000,     0.000,    2.793,  0.000,      331,  0.000,      644,  0.000,     1260, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.625,   707.52,   442.22,  0.151,      20.00,    0.000,    600.00, 2009.16,   0.000,     0.0,     0.0,     0.0,     0.0,     451,    1.2207,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:26:52,    1666506411930,  794.33,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.414,   563.961,    879.411,    315.450,  0.3587,  0.5593,   186.20,  0.2000,     0.000,    2.814,  0.000,      327,  0.000,      653,  0.000,     1303, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.626,   711.52,   445.65,  0.151,      20.00,    0.000,    600.00, 2142.83,   0.000,     0.0,     0.0,     0.0,     0.0,     463,    1.2444,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:27:06,    1666506426620,  842.52,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.646,   567.128,    856.925,    289.797,  0.3382,  0.5110,   185.27,  0.2000,     0.000,    2.750,  0.000,      359,  0.000,      680,  0.000,     1515, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.705,   750.81,   529.20,  0.140,      20.00,    0.000,    600.00, 1765.10,   0.000,     0.0,     0.0,     0.0,     0.0,     551,    1.5200,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:27:19,    1666506439206,  841.98,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.470,   561.213,    852.265,    291.052,  0.3415,  0.5186,   185.21,  0.2000,     0.000,    2.896,  0.000,      357,  0.000,      723,  0.000,     1604, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.711,   752.92,   535.10,  0.145,      20.00,    0.000,    600.00, 2069.46,   0.000,     0.0,     0.0,     0.0,     0.0,     554,    1.5784,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:27:32,    1666506451892,  840.48,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.154,   559.990,    850.941,    290.951,  0.3419,  0.5196,   184.57,  0.2000,     0.000,    3.005,  0.000,      361,  0.000,      752,  0.000,     1613, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.706,   763.00,   538.60,  0.144,      20.00,    0.000,    600.00, 2139.40,   0.000,     0.0,     0.0,     0.0,     0.0,     537,    1.6224,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:27:46,    1666506466588,  941.70,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.938,   564.004,    812.506,    248.502,  0.3058,  0.4406,   176.45,  0.2000,     0.000,    2.549,  0.000,      340,  0.000,      638,  0.000,     1871, 0.0140,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.816,   906.31,   739.60,  0.147,      20.00,    0.000,    600.00, 2101.43,   0.000,     0.0,     0.0,     0.0,     0.0,     734,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:27:59,    1666506479294,  932.87,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.979,   546.394,    792.064,    245.671,  0.3102,  0.4496,   174.94,  0.2000,     0.000,    2.542,  0.000,      331,  0.000,      591,  0.000,     1723, 0.0125,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.792,   968.95,   767.68,  0.148,      20.00,    0.000,    600.00, 2032.22,   0.000,     0.0,     0.0,     0.0,     0.0,     678,    1.9837,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:28:12,    1666506491877,  930.65,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.261,   542.741,    789.428,    246.687,  0.3125,  0.4545,   174.89,  0.2000,     0.000,    2.530,  0.000,      332,  0.000,      602,  0.000,     1685, 0.0115,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.796,   973.92,   774.94,  0.147,      20.00,    0.000,    600.00, 1792.69,   0.000,     0.0,     0.0,     0.0,     0.0,     666,    1.9969,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:28:26,    1666506506592, 1023.90,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.463,   547.264,    760.206,    212.942,  0.2801,  0.3891,   166.48,  0.2000,     0.000,    2.660,  0.000,      310,  0.000,      463,  0.000,     2013, 0.0223,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.850,  1081.36,   919.02,  0.152,      20.00,    0.000,    600.00, 1690.90,   0.000,     0.0,     0.0,     0.0,     0.0,     757,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:28:39,    1666506519196, 1012.07,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.335,   525.521,    734.551,    209.030,  0.2846,  0.3978,   165.07,  0.2000,     0.000,    2.806,  0.000,      295,  0.000,      444,  0.000,     1956, 0.0195,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.822,  1158.21,   952.35,  0.157,      20.00,    0.000,    600.00, 1920.89,   0.000,     0.0,     0.0,     0.0,     0.0,     697,    1.9873,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:28:51,    1666506531791, 1007.42,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.324,   518.044,    725.295,    207.251,  0.2857,  0.4001,   166.07,  0.2000,     0.000,    3.006,  0.000,      291,  0.000,      427,  0.000,     1973, 0.0191,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.823,  1167.58,   960.76,  0.154,      20.00,    0.000,    600.00, 2091.87,   0.000,     0.0,     0.0,     0.0,     0.0,     656,    1.9142,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:29:06,    1666506546517, 1088.96,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.855,   516.931,    697.230,    180.298,  0.2586,  0.3488,   159.25,  0.2000,     0.000,    3.289,  0.000,      278,  0.000,      392,  0.000,     2248, 0.0257,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.853,  1258.73,  1073.51,  0.155,      20.00,    0.000,    600.00, 1559.38,   0.000,     0.0,     0.0,     0.0,     0.0,     684,    1.9401,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:29:19,    1666506559131, 1075.44,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.048,   496.198,    669.984,    173.786,  0.2594,  0.3502,   164.10,  0.2000,     0.000,    3.287,  0.000,      276,  0.000,      349,  0.000,     2104, 0.0261,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.850,  1285.36,  1092.14,  0.153,      20.00,    0.000,    600.00, 1314.31,   0.000,     0.0,     0.0,     0.0,     0.0,     640,    1.9141,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:29:31,    1666506571716, 1067.05,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.426,   485.013,    652.778,    167.766,  0.2570,  0.3459,   165.18,  0.2000,     0.000,    2.792,  0.000,      296,  0.000,      341,  0.000,     1831, 0.0271,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.849,  1272.89,  1080.95,  0.136,      20.00,    0.000,    600.00, 1622.04,   0.000,     0.0,     0.0,     0.0,     0.0,     656,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:29:46,    1666506586453, 1140.48,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.517,   481.463,    628.827,    147.364,  0.2343,  0.3061,   153.94,  0.2000,     0.000,    2.987,  0.000,      286,  0.000,      323,  0.000,     2059, 0.0319,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.847,  1375.81,  1164.97,  0.127,      20.00,    0.000,    600.00, 1314.40,   0.000,     0.0,     0.0,     0.0,     0.0,     689,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:29:59,    1666506599026, 1123.61,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.144,   462.809,    603.079,    140.270,  0.2326,  0.3031,   146.33,  0.2000,     0.000,    3.104,  0.000,      291,  0.000,      330,  0.000,     2111, 0.0300,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.801,  1444.92,  1156.99,  0.109,      20.00,    0.000,    600.00, 1656.79,   0.000,     0.0,     0.0,     0.0,     0.0,     680,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:30:11,    1666506611641, 1114.78,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.277,   452.891,    590.652,    137.761,  0.2332,  0.3042,   143.94,  0.2000,     0.000,    3.063,  0.000,      289,  0.000,      337,  0.000,     2054, 0.0286,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.787,  1477.29,  1162.28,  0.110,      20.00,    0.000,    600.00, 1405.04,   0.000,     0.0,     0.0,     0.0,     0.0,     670,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv                                                                                      ,2022/10/23, 17:30:26,    1666506626374,  708.63,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.835,   359.279,    641.608,    282.329,  0.4400,  0.7858,   146.41,  0.2000,     0.000,    8.343,  0.000,      388,  0.000,      901,  0.000,     8040, 0.0518,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.411,   708.14,   291.06,  0.095,      20.00,    0.000,    600.00, 1550.13,   0.000,     0.0,     0.0,     0.0,     0.0,     964,    1.5854,
