----,
DateTime:,      2022/10/23, 13:41:03, 1666492863227,
PIF:,            693.74,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  2612.32,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  120,      943.3,    171.412,     915.710,      0.000,
  121,      998.3,    171.500,     910.399,      0.000,
  122,     1055.8,    171.449,     905.626,      0.000,
  123,     1115.8,    171.588,     900.588,      0.000,
  124,     1178.3,    171.621,     896.489,      0.000,
  125,     1245.8,    171.674,     891.643,      0.000,
  126,     1315.8,    171.541,     886.529,      0.000,
  127,     1388.3,    171.622,     882.752,      0.000,
  128,     1465.8,    171.720,     878.703,      0.000,
  129,     1545.8,    171.645,     873.379,      0.000,
  130,     1630.8,    171.674,     870.167,      0.000,
  131,     1720.8,    171.666,     865.970,      0.000,
  132,     1815.8,    171.634,     861.682,      0.000,
  133,     1913.3,    171.629,     858.365,      0.000,
  134,     2015.8,    171.538,     854.838,      0.000,
  135,     2123.3,    171.507,     851.353,      0.000,
  136,     2238.3,    171.591,     847.627,      0.000,
  137,     2358.3,    171.610,     844.416,      0.000,
  138,     2483.3,    171.726,     840.406,      0.000,
  139,     2615.8,    171.670,     837.564,      0.000,
  140,     2753.3,    171.690,     834.575,      0.000,
  141,     2898.3,    171.697,     831.904,      0.000,
  142,     3050.8,    171.800,     829.110,      0.000,
  143,     3210.8,    171.739,     825.776,      0.000,
  144,     3378.3,    171.798,     823.748,      0.000,
  145,     3555.8,    171.605,     820.728,      0.000,
  146,     3740.8,    171.864,     818.883,      0.000,
  147,     3935.8,    171.967,     816.192,      0.000,
  148,     4140.8,    171.919,     814.276,      0.000,
  149,     4355.8,    172.033,     811.496,      0.000,
  150,     4580.8,    172.160,     810.194,      0.000,
  151,     4818.3,    172.102,     808.845,      0.000,
  152,     5068.3,    172.088,     806.269,      0.000,
  153,     5330.8,    172.235,     805.912,      0.000,
  154,     5605.8,    172.037,     804.161,      0.000,
  155,     5895.8,    172.243,     801.808,      0.000,
  156,     6200.8,    172.140,     800.947,      0.000,
  157,     6520.8,    172.248,     799.123,      0.000,
  158,     6855.8,    172.190,     798.478,      0.000,
  159,     7208.3,    172.325,     797.517,      0.000,
  160,     7578.3,    172.393,     796.626,      0.000,
  161,     7965.8,    172.166,     795.576,      0.000,
  162,     8373.3,    172.226,     794.422,      0.000,
  163,     8800.8,    172.295,     793.584,      0.000,
  164,     9250.8,    172.287,     793.197,      0.000,
  165,     9723.3,    172.163,     791.416,      0.000,
  166,    10220.8,    172.186,     790.721,      0.000,
  167,    10743.3,    172.113,     789.770,      0.000,
  168,    11290.8,    172.272,     788.924,      0.000,
  169,    11865.8,    172.280,     788.339,      0.000,
  170,    12470.8,    172.288,     787.900,      0.000,
  171,    13105.8,    172.197,     787.401,      0.000,
  172,    13773.3,    172.227,     786.992,      0.000,
  173,    14475.8,    172.181,     785.832,      0.000,
  174,    15213.3,    172.256,     785.262,      0.000,
  175,    15988.3,    172.148,     784.478,      0.000,
  176,    16800.8,    172.289,     783.932,      0.000,
  177,    17655.8,    172.297,     783.378,      0.000,
  178,    18553.3,    172.225,     783.047,      0.000,
  179,    19495.8,    172.276,     781.697,      0.000,
  180,    20485.8,    172.179,     781.393,      0.000,
  181,    21525.8,    172.245,     780.826,      0.000,
  182,    22618.3,    172.305,     779.767,      0.000,
  183,    23768.3,    172.203,     778.533,      0.000,
  184,    24975.8,    172.334,     777.619,      0.000,
  185,    26243.3,    172.290,     777.774,      0.000,
  186,    27575.8,    172.280,     776.989,      0.000,
  187,    28975.8,    172.183,     776.203,      0.000,
  188,    30445.8,    172.092,     775.389,      0.000,
  189,    31990.8,    172.134,     774.044,      0.000,
  190,    33613.3,    172.031,     773.129,      0.000,
  191,    35318.3,    172.265,     773.107,      0.000,
  192,    37108.3,    172.156,     771.834,      0.000,
  193,    38990.8,    172.189,     770.001,      0.000,
  194,    40968.3,    172.137,     769.542,      0.000,
  195,    43045.8,    172.344,     768.550,      0.000,
  196,    45228.3,    172.029,     767.832,      0.000,
  197,    47520.8,    172.187,     767.459,      0.000,
  198,    49928.3,    172.348,     765.987,      0.000,
  199,    52458.3,    172.165,     765.544,      0.000,
  200,    55115.8,    172.215,     764.936,      0.000,
  201,    57908.3,    172.179,     763.377,      0.000,
  202,    60843.3,    172.144,     762.297,      0.000,
  203,    63925.8,    172.114,     761.525,      0.000,
  204,    67163.3,    172.144,     760.757,      0.000,
  205,    70565.8,    172.292,     760.266,      0.000,
  206,    74140.8,    172.354,     758.991,      0.000,
  207,    77895.8,    172.268,     758.971,      0.000,
  208,    81840.8,    172.256,     757.096,      0.000,
  209,    85985.8,    172.153,     756.414,      0.000,
  210,    90340.8,    172.191,     755.245,      0.000,
  211,    94915.8,    172.169,     753.650,      0.000,
  212,    99723.3,    172.079,     752.704,      0.000,
  213,   104773.3,    172.121,     751.709,      0.000,
  214,   110078.3,    172.143,     751.651,      0.000,
