Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:20:45,    1666509644862,  751.96,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.558,   644.809,   1124.211,    479.402,  0.4264,  0.7435,   117.83,  0.2000,     0.000,    7.736,  0.000,      434,  0.000,     1022,  0.000,     3492, 0.0008,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.374,   988.46,   369.50,  0.197,      20.00,    0.000,    600.00, 2270.08,   0.000,     0.0,     0.0,     0.0,     0.0,     451,    1.5023,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:20:59,    1666509659602,  794.49,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.427,   658.370,   1114.047,    455.677,  0.4090,  0.6921,   119.59,  0.2000,     0.000,    6.052,  0.000,      417,  0.000,     1019,  0.000,     2983, 0.0041,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.406,  1112.86,   451.50,  0.198,      20.00,    0.000,    600.00, 2308.67,   0.000,     0.0,     0.0,     0.0,     0.0,     493,    1.8240,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:21:12,    1666509672242,  792.89,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.207,   654.374,   1105.693,    451.320,  0.4082,  0.6897,   119.67,  0.2000,     0.000,    6.539,  0.000,      425,  0.000,     1020,  0.000,     2948, 0.0051,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.405,  1112.34,   450.62,  0.188,      20.00,    0.000,    600.00, 2282.32,   0.000,     0.0,     0.0,     0.0,     0.0,     451,    1.7930,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:21:25,    1666509684854,  793.14,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.918,   652.583,   1105.663,    453.081,  0.4098,  0.6943,   119.41,  0.2000,     0.000,    6.256,  0.000,      419,  0.000,     1013,  0.000,     3132, 0.0020,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.408,  1087.33,   444.15,  0.196,      20.00,    0.000,    600.00, 2588.08,   0.000,     0.0,     0.0,     0.0,     0.0,     501,    1.7676,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:21:39,    1666509699531,  829.21,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     18.685,   658.572,   1093.760,    435.189,  0.3979,  0.6608,   120.07,  0.2000,     0.000,    4.374,  0.000,      403,  0.000,      915,  0.000,     1951, 0.0127,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.425,  1285.13,   545.92,  0.195,      20.00,    0.000,    600.00, 2707.53,   0.000,     0.0,     0.0,     0.0,     0.0,     446,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:21:52,    1666509712133,  830.59,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.576,   656.777,   1092.579,    435.802,  0.3989,  0.6635,   119.78,  0.2000,     0.000,    5.177,  0.000,      405,  0.000,      977,  0.000,     2511, 0.0085,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.432,  1224.22,   528.61,  0.195,      20.00,    0.000,    600.00, 2215.54,   0.000,     0.0,     0.0,     0.0,     0.0,     485,    1.9980,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:22:04,    1666509724777,  829.93,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.950,   652.215,   1085.665,    433.450,  0.3992,  0.6646,   119.50,  0.2000,     0.000,    4.831,  0.000,      398,  0.000,      928,  0.000,     1899, 0.0144,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.421,  1322.64,   556.89,  0.194,      20.00,    0.000,    600.00, 2477.39,   0.000,     0.0,     0.0,     0.0,     0.0,     393,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:22:19,    1666509739509,  905.64,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.920,   665.866,   1069.841,    403.975,  0.3776,  0.6067,   120.04,  0.2000,     0.000,    2.091,  0.000,      363,  0.000,      547,  0.000,     1052, 0.0258,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.446,  1587.40,   708.12,  0.195,      20.00,    0.000,    600.00, 1958.13,   0.000,     0.0,     0.0,     0.0,     0.0,     503,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:22:32,    1666509752131,  903.96,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.650,   660.720,   1065.427,    404.707,  0.3799,  0.6125,   119.51,  0.2000,     0.000,    2.154,  0.000,      364,  0.000,      556,  0.000,     1027, 0.0256,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.445,  1610.53,   716.75,  0.196,      20.00,    0.000,    600.00, 2383.50,   0.000,     0.0,     0.0,     0.0,     0.0,     477,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:22:44,    1666509764744,  902.41,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.312,   656.285,   1057.751,    401.467,  0.3795,  0.6117,   119.83,  0.2000,     0.000,    2.289,  0.000,      367,  0.000,      578,  0.000,     1129, 0.0234,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.451,  1562.75,   704.24,  0.189,      20.00,    0.000,    600.00, 2318.83,   0.000,     0.0,     0.0,     0.0,     0.0,     493,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:22:59,    1666509779457, 1078.56,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.716,   692.638,   1039.483,    346.844,  0.3337,  0.5008,   117.53,  0.2000,     0.000,    2.147,  0.000,      348,  0.000,      363,  0.000,     1253, 0.0355,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.512,  1765.54,   904.20,  0.188,      20.00,    0.000,    600.00, 2154.01,   0.000,     0.0,     0.0,     0.0,     0.0,     583,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:23:12,    1666509792120, 1064.40,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.473,   675.489,   1022.716,    347.227,  0.3395,  0.5140,   117.39,  0.2000,     0.000,    2.031,  0.000,      344,  0.000,      344,  0.000,     1120, 0.0333,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.510,  1836.33,   936.31,  0.189,      20.00,    0.000,    600.00, 2165.84,   0.000,     0.0,     0.0,     0.0,     0.0,     552,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:23:24,    1666509804750, 1050.55,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     20.323,   662.420,    966.174,    303.754,  0.3144,  0.4586,   123.66,  0.2000,     0.000,    2.173,  0.000,      465,  0.000,      465,  0.000,     2563, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.679,  1037.07,   704.06,  0.070,      20.00,    0.000,    600.00, 2119.57,   0.000,     0.0,     0.0,     0.0,     0.0,    1179,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:23:39,    1666509819495, 1212.96,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.488,   680.223,    944.089,    263.866,  0.2795,  0.3879,   120.51,  0.2000,     0.000,    2.487,  0.000,      456,  0.000,      456,  0.000,     4209, 0.0001,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.903,   888.51,   802.20,  0.070,      20.00,    0.000,    600.00, 1934.82,   0.000,     0.0,     0.0,     0.0,     0.0,    1692,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:23:52,    1666509832146, 1190.08,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.395,   658.554,    920.383,    261.829,  0.2845,  0.3976,   119.71,  0.2000,     0.000,    2.384,  0.000,      446,  0.000,      446,  0.000,     3490, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.850,   981.57,   833.87,  0.072,      20.00,    0.000,    600.00, 2022.53,   0.000,     0.0,     0.0,     0.0,     0.0,    1464,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:24:04,    1666509844796, 1170.54,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     18.433,   641.378,    899.488,    258.110,  0.2870,  0.4024,   119.19,  0.2000,     0.000,    2.428,  0.000,      443,  0.000,      443,  0.000,     3434, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.838,  1009.20,   845.84,  0.068,      20.00,    0.000,    600.00, 2091.11,   0.000,     0.0,     0.0,     0.0,     0.0,    1414,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:24:19,    1666509859552, 1301.56,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.536,   652.257,    882.103,    229.846,  0.2606,  0.3524,   116.31,  0.2000,     0.000,    2.504,  0.000,      440,  0.000,      440,  0.000,     4773, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.073,   872.99,   936.69,  0.072,      20.00,    0.000,    600.00, 1899.28,   0.000,     0.0,     0.0,     0.0,     0.0,    1906,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:24:32,    1666509872226, 1277.48,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.195,   631.499,    882.781,    251.283,  0.2846,  0.3979,   108.34,  0.2000,     0.000,    3.030,  0.000,      343,  0.000,      343,  0.000,     2190, 0.0300,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.657,  1799.28,  1181.72,  0.148,      20.00,    0.000,    600.00, 1944.71,   0.000,     0.0,     0.0,     0.0,     0.0,     723,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:24:45,    1666509884845, 1258.26,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.909,   614.949,    837.377,    222.428,  0.2656,  0.3617,   114.90,  0.2000,     0.000,    2.568,  0.000,      431,  0.000,      431,  0.000,     4041, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.975,  1001.24,   976.20,  0.069,      20.00,    0.000,    600.00, 2089.51,   0.000,     0.0,     0.0,     0.0,     0.0,    1573,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:24:59,    1666509899609, 1382.62,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.180,   621.056,    842.079,    221.023,  0.2625,  0.3559,   106.65,  0.2000,     0.000,    3.346,  0.000,      342,  0.000,      342,  0.000,     2501, 0.0364,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.713,  1802.84,  1285.77,  0.137,      20.00,    0.000,    600.00, 2126.66,   0.000,     0.0,     0.0,     0.0,     0.0,     748,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:25:12,    1666509912290, 1358.65,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.606,   603.867,    824.378,    220.511,  0.2675,  0.3652,   103.84,  0.2000,     0.000,    3.233,  0.000,      342,  0.000,      342,  0.000,     2868, 0.0258,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.753,  1711.60,  1288.02,  0.148,      20.00,    0.000,    600.00, 1772.93,   0.000,     0.0,     0.0,     0.0,     0.0,     887,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:25:25,    1666509924900, 1340.46,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.636,   589.735,    784.200,    194.466,  0.2480,  0.3298,   110.35,  0.2000,     0.000,    2.607,  0.000,      423,  0.000,      423,  0.000,     4624, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.110,   981.09,  1089.25,  0.065,      20.00,    0.000,    600.00, 1849.52,   0.000,     0.0,     0.0,     0.0,     0.0,    1774,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\126_data.csv                                                                                      ,2022/10/23, 18:25:39,    1666509939707,  708.54,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.758,   434.973,    812.577,    377.604,  0.4647,  0.8681,   107.33,  0.2000,     0.000,    6.700,  0.000,      416,  0.000,     1113,  0.000,    35010, 0.0227,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.322,   413.09,   132.82,  0.115,      20.00,    0.000,    600.00, 1739.01,   0.000,     0.0,     0.0,     0.0,     0.0,    5225,    2.0000,
